nitrogen,fosfor,kalium,plant_age,fase,soil_moisture,recommendation
97,46,96,105,3,50.99,2
96,105,121,105,3,89.54,0
77,43,88,105,3,84.76,2
75,75,48,105,3,41.12,3
113,62,131,105,3,60.4,0
80,103,103,105,3,57.64,0
61,51,134,105,3,49.19,0
112,70,45,105,3,33.93,3
75,106,101,105,3,50.07,0
110,66,67,105,3,65.83,3
97,104,81,105,3,80.73,3
118,48,58,105,3,53.56,6
68,105,57,105,3,62.45,3
61,87,104,105,3,18.46,0
114,68,108,105,3,90.0,0
76,93,137,105,3,42.97,0
75,93,52,105,3,38.16,3
101,64,138,105,3,10.0,0
61,43,126,105,3,11.46,2
100,71,66,105,3,48.25,3
74,65,52,105,3,71.16,3
80,90,117,105,3,90.0,0
63,97,136,105,3,75.93,1
88,93,104,105,3,15.26,0
92,93,63,105,3,10.0,3
116,85,131,105,3,29.9,0
91,104,52,105,3,39.62,3
93,89,118,105,3,39.38,0
90,44,68,105,3,35.01,6
87,78,92,105,3,90.0,0
83,41,107,105,3,63.01,2
109,107,65,105,3,67.08,3
65,47,111,105,3,10.0,2
103,54,104,105,3,90.0,0
113,106,125,105,3,26.37,0
91,60,50,105,3,59.48,3
63,61,112,105,3,90.0,0
98,77,59,105,3,63.91,3
115,65,50,105,3,87.23,3
110,104,73,105,3,90.0,3
98,106,52,105,3,31.66,3
109,91,68,105,3,90.0,3
74,78,69,105,3,90.0,3
62,65,104,105,3,57.41,0
95,77,135,105,3,86.96,0
105,70,92,105,3,55.4,3
83,76,78,105,3,63.41,3
72,109,94,105,3,89.79,3
69,43,48,105,3,36.03,6
114,65,61,105,3,35.03,3
91,89,136,105,3,35.54,0
82,97,63,105,3,13.54,3
60,42,128,105,3,90.0,2
93,95,46,105,3,90.0,3
95,105,54,105,3,47.69,3
94,92,77,105,3,53.41,3
95,94,119,105,3,10.0,0
60,70,131,105,3,64.26,1
104,63,40,105,3,61.1,3
89,100,109,105,3,16.43,0
104,45,68,105,3,37.7,6
76,81,119,105,3,90.0,0
62,43,77,105,3,90.0,2
63,78,105,105,3,47.15,0
93,109,117,105,3,60.33,0
107,102,86,105,3,26.46,3
81,43,121,105,3,37.2,2
94,55,74,105,3,90.0,3
89,43,63,105,3,90.0,6
119,63,99,105,3,16.03,0
117,79,94,105,3,83.55,3
109,77,92,105,3,43.05,3
106,40,59,105,3,10.0,6
76,75,119,105,3,10.0,0
61,104,128,105,3,15.58,1
89,86,50,105,3,11.11,3
87,41,121,105,3,10.0,2
78,86,118,105,3,90.0,0
99,92,55,105,3,14.28,3
114,100,88,105,3,58.44,3
104,72,97,105,3,90.0,0
80,79,135,105,3,46.69,0
70,41,121,105,3,88.34,2
60,43,94,105,3,90.0,2
118,56,108,105,3,53.25,0
93,93,82,105,3,68.53,3
104,86,82,110,3,11.87,3
73,43,55,110,3,68.45,6
79,60,84,110,3,17.74,0
74,70,113,110,3,90.0,0
106,89,75,110,3,10.0,3
77,59,60,110,3,90.0,3
81,46,68,110,3,73.72,6
73,85,45,110,3,90.0,3
88,106,48,110,3,10.0,3
74,101,48,110,3,90.0,3
62,73,126,110,3,65.11,0
111,56,98,110,3,33.62,0
107,80,127,110,3,67.81,0
90,68,77,110,3,90.0,3
110,104,100,110,3,75.95,3
115,77,89,110,3,28.53,3
93,64,40,110,3,62.18,3
70,84,129,110,3,17.97,0
118,54,51,110,3,26.1,3
100,69,78,110,3,41.41,3
97,59,102,110,3,90.0,0
85,72,108,110,3,10.0,0
107,109,77,110,3,47.94,3
104,98,59,110,3,73.99,3
103,98,45,110,3,39.79,3
101,94,93,110,3,29.33,3
115,105,48,110,3,53.26,3
93,51,69,110,3,35.82,3
60,97,98,110,3,89.21,0
65,47,129,110,3,12.59,2
102,50,103,110,3,31.93,0
103,92,72,110,3,22.7,3
86,65,70,110,3,88.64,3
101,55,112,110,3,48.08,0
87,55,40,110,3,30.74,3
74,97,94,110,3,47.78,0
107,101,60,110,3,90.0,3
108,99,66,110,3,90.0,3
62,86,44,110,3,38.4,3
79,62,112,110,3,20.31,0
72,46,92,110,3,10.0,2
108,67,51,110,3,43.18,3
91,98,134,110,3,77.06,0
109,103,81,110,3,59.5,3
98,79,133,110,3,89.35,0
90,67,130,110,3,58.62,0
114,89,120,110,3,15.98,0
103,56,60,110,3,60.99,3
61,54,119,110,3,90.0,0
118,63,115,110,3,83.42,0
93,75,132,110,3,33.04,0
99,69,91,110,3,30.88,0
109,85,115,110,3,80.21,0
76,65,52,110,3,18.99,3
118,89,95,110,3,71.92,3
104,85,102,110,3,44.44,0
110,70,136,110,3,69.24,0
72,48,51,110,3,30.69,6
87,44,106,110,3,62.44,2
82,51,113,110,3,23.82,0
106,86,84,110,3,51.66,3
106,88,50,110,3,35.98,3
72,102,125,110,3,10.0,0
97,78,75,110,3,56.47,3
111,68,52,110,3,44.94,3
73,64,53,110,3,81.1,3
114,97,87,110,3,30.66,3
67,102,81,110,3,78.74,3
95,41,57,110,3,31.01,6
104,73,75,110,3,10.0,3
82,65,78,110,3,10.0,3
103,99,99,110,3,19.82,3
80,61,75,110,3,46.09,3
92,51,138,110,3,16.28,0
111,44,133,110,3,54.23,2
110,76,79,110,3,62.32,3
91,89,89,110,3,29.77,3
113,46,96,110,3,79.28,2
78,61,133,110,3,90.0,0
99,60,125,110,3,63.41,0
119,105,50,110,3,65.95,3
111,90,115,110,3,87.96,0
70,71,111,110,3,14.54,0
70,76,61,110,3,33.19,3
98,82,48,110,3,90.0,3
88,85,123,110,3,45.99,0
118,50,54,110,3,84.63,3
93,78,82,110,3,48.88,3
91,89,63,110,3,22.88,3
88,108,68,110,3,58.7,3
76,80,66,110,3,40.32,3
101,87,130,110,3,45.36,0
109,94,115,110,3,42.25,0
77,90,56,110,3,52.2,3
76,105,99,110,3,83.31,0
86,88,88,110,3,75.85,3
73,49,86,110,3,10.59,2
63,87,66,110,3,26.18,3
66,48,40,110,3,10.0,6
77,61,88,115,3,90.0,0
68,70,99,115,3,68.35,0
88,68,84,115,3,10.0,0
83,77,76,115,3,56.07,3
99,102,74,115,3,39.57,3
86,61,70,115,3,43.03,3
87,108,130,115,3,85.94,0
94,109,78,115,3,26.89,3
91,46,93,115,3,90.0,2
90,52,63,115,3,46.21,3
101,91,111,115,3,44.74,0
91,100,112,115,3,79.83,0
82,43,61,115,3,24.96,6
71,104,93,115,3,10.38,3
96,42,93,115,3,10.0,2
79,95,115,115,3,90.0,0
99,80,103,115,3,69.04,0
111,47,120,115,3,10.0,2
90,78,134,115,3,90.0,0
83,65,70,115,3,72.81,3
63,72,134,115,3,46.67,0
119,85,98,115,3,25.98,3
79,53,106,115,3,77.21,0
113,101,48,115,3,69.98,3
93,65,87,115,3,80.56,0
119,93,131,115,3,55.7,0
65,85,69,115,3,49.57,3
103,107,118,115,3,10.08,0
86,85,90,115,3,22.93,3
111,79,93,115,3,28.47,3
110,76,84,120,3,42.74,3
105,57,130,120,3,67.15,0
81,70,90,120,3,90.0,0
118,74,100,120,3,74.13,3
107,44,80,120,3,80.54,6
61,95,113,120,3,77.22,1
63,98,79,120,3,77.33,3
103,67,119,120,3,56.95,0
77,67,93,120,3,61.94,0
73,62,65,120,3,66.3,3
108,50,94,120,3,11.88,0
94,67,131,120,3,79.74,0
66,75,103,120,3,83.65,0
76,40,119,120,3,90.0,2
74,107,69,120,3,10.0,3
104,93,137,120,3,80.58,0
91,81,112,120,3,42.78,0
97,67,131,120,3,62.64,0
85,87,106,120,3,44.48,0
90,44,56,120,3,35.75,6
93,58,45,120,3,15.99,3
78,46,56,120,3,49.28,6
60,83,99,120,3,67.29,0
103,48,117,120,3,81.9,2
82,57,102,120,3,39.32,0
111,91,120,120,3,86.81,0
99,40,103,120,3,14.42,2
96,77,98,120,3,90.0,0
62,70,128,120,3,15.47,0
77,92,110,120,3,78.09,0
110,47,47,120,3,51.22,6
71,100,84,120,3,26.95,3
61,47,94,120,3,21.58,2
70,46,124,120,3,59.83,2
68,80,65,120,3,50.06,3
107,46,102,120,3,90.0,2
93,109,127,120,3,65.61,0
111,46,95,125,3,73.85,2
95,62,120,125,3,61.0,0
93,90,66,125,3,69.92,3
73,80,78,125,3,84.04,3
67,47,124,125,3,10.0,2
110,75,97,125,3,57.08,3
102,58,138,125,3,36.22,0
106,88,52,125,3,10.0,3
103,55,92,125,3,42.76,0
104,51,90,125,3,87.31,0
91,108,71,125,3,21.14,3
102,105,105,125,3,22.53,3
116,59,109,125,3,59.55,0
80,109,139,125,3,46.07,0
85,85,85,125,3,57.52,3
112,79,49,125,3,77.59,3
92,108,90,125,3,23.71,3
60,61,83,125,3,25.56,0
61,68,129,125,3,35.3,0
106,89,60,125,3,54.44,3
63,64,83,125,3,53.53,0
62,51,130,125,3,70.17,0
71,84,97,125,3,73.44,0
106,54,124,125,3,15.1,0
116,59,139,125,3,14.06,0
96,80,101,125,3,90.0,0
85,100,102,125,3,28.04,0
84,90,92,125,3,67.02,3
66,92,106,125,3,10.0,0
102,96,116,125,3,75.8,0
113,90,57,125,3,66.47,3
111,79,61,125,3,25.27,3
96,79,78,125,3,90.0,3
116,99,139,125,3,29.2,0
89,83,40,125,3,32.54,3
82,77,115,125,3,69.61,0
106,47,119,125,3,28.73,2
98,96,90,125,3,10.0,3
96,82,69,125,3,19.61,3
73,58,131,125,3,48.22,0
100,89,89,125,3,86.77,3
87,97,44,125,3,10.77,3
105,67,98,125,3,51.03,0
103,107,41,125,3,59.22,3
77,40,122,125,3,45.23,2
114,51,54,125,3,78.66,3
105,108,110,125,3,66.39,3
68,103,74,125,3,26.45,3
75,66,106,125,3,43.66,0
68,106,71,125,3,23.77,3
62,94,41,125,3,23.81,3
84,86,97,125,3,24.64,0
74,95,96,125,3,85.59,0
75,95,52,125,3,34.98,3
102,94,84,125,3,51.99,3
111,54,138,125,3,90.0,0
74,70,67,125,3,16.5,3
71,46,121,125,3,78.04,2
108,53,139,125,3,90.0,0
116,59,119,125,3,35.66,0
106,81,131,125,3,82.8,0
102,103,76,125,3,90.0,3
89,61,53,125,3,10.0,3
87,109,53,125,3,85.16,3
88,75,80,125,3,48.0,3
85,55,128,125,3,63.28,0
105,78,115,125,3,90.0,0
64,75,71,125,3,68.57,3
101,46,64,125,3,64.96,6
76,100,62,125,3,50.66,3
108,61,92,125,3,29.33,0
113,85,93,125,3,10.0,3
70,89,74,125,3,48.15,3
72,69,69,125,3,10.0,3
98,101,122,125,3,47.26,0
111,71,119,125,3,40.64,0
72,73,114,125,3,86.11,0
116,56,78,125,3,42.92,3
68,48,114,125,3,73.95,2
84,79,118,125,3,72.61,0
115,90,128,125,3,56.62,0
118,52,106,125,3,34.63,0
89,67,118,125,3,38.27,0
103,82,135,125,3,69.38,0
102,108,130,125,3,90.0,0
104,84,68,125,3,75.61,3
112,108,70,125,3,54.72,3
98,103,61,125,3,10.0,3
110,82,135,125,3,38.97,0
82,62,121,125,3,12.25,0
88,96,62,125,3,40.6,3
87,58,45,125,3,55.69,3
111,50,68,125,3,67.15,3
76,71,53,125,3,10.0,3
61,100,123,125,3,52.18,1
84,47,90,125,3,64.09,2
113,78,105,125,3,10.0,0
97,105,40,125,3,18.82,3
84,49,63,125,3,41.13,6
63,82,117,125,3,43.4,0
115,107,73,125,3,50.27,3
98,47,115,125,3,90.0,2
103,43,115,125,3,31.25,2
91,57,97,125,3,62.46,0
91,57,53,125,3,90.0,3
98,44,107,125,3,27.4,2
78,51,46,125,3,87.08,3
73,48,102,125,3,20.21,2
90,105,64,125,3,74.05,3
64,75,131,125,3,41.36,0
69,108,93,125,3,43.03,3
89,90,133,125,3,82.33,0
86,62,121,125,3,56.1,0
110,62,54,125,3,18.1,3
95,54,133,125,3,10.0,0
95,75,72,125,3,90.0,3
91,109,93,125,3,85.35,3
72,53,45,130,3,38.26,3
77,43,52,130,3,90.0,6
68,81,117,130,3,24.2,0
88,90,55,130,3,41.7,3
75,98,74,130,3,32.72,3
88,82,115,130,3,37.58,0
100,49,88,130,3,40.1,2
112,90,83,130,3,89.77,3
94,72,40,130,3,76.49,3
80,80,106,130,3,53.62,0
78,105,121,130,3,66.57,0
107,109,58,130,3,21.7,3
60,95,131,130,3,32.48,1
107,85,69,130,3,68.86,3
79,75,44,130,3,10.0,3
72,61,131,130,3,35.58,0
81,92,121,130,3,15.34,0
