Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC,N,P,K,Status_Pompa
2026-04-22 05:00:00,19.97,89.69,47.94,2.167,165.44,62.67,240.62,0
2026-04-22 06:00:00,20.65,94.01,47.04,2.22,166.31,62.92,236.49,0
2026-04-22 07:00:00,19.76,84.31,47.43,2.281,167.37,64.34,235.93,0
2026-04-22 08:00:00,21.74,80.47,46.3,2.244,169.54,64.36,238.79,0
2026-04-22 09:00:00,21.99,80.26,46.04,2.233,172.42,64.12,238.44,0
2026-04-22 10:00:00,22.59,73.42,45.02,2.241,171.69,63.88,237.53,0
2026-04-22 11:00:00,24.41,75.31,44.88,2.354,169.98,65.14,236.64,0
2026-04-22 12:00:00,24.09,75.25,56.23,2.354,170.96,63.62,242.16,1
2026-04-22 13:00:00,24.4,67.54,67.78,2.291,172.4,63.22,243.32,1
2026-04-22 14:00:00,23.91,65.88,66.62,2.222,172.35,63.94,238.93,0
2026-04-22 15:00:00,24.29,66.18,66.28,2.173,171.73,64.17,237.38,0
2026-04-22 16:00:00,23.95,64.75,65.84,2.258,170.56,65.17,236.26,0
2026-04-22 17:00:00,24.27,62.59,65.46,2.292,170.26,65.69,234.39,0
2026-04-22 18:00:00,21.78,66.51,65.19,2.271,171.29,65.15,234.58,0
2026-04-22 19:00:00,19.99,67.75,65.05,2.098,169.83,65.58,233.17,0
2026-04-22 20:00:00,19.74,74.92,64.78,2.061,168.2,64.29,231.98,0
2026-04-22 21:00:00,19.84,77.04,64.34,2.098,169.15,62.4,232.51,0
2026-04-22 22:00:00,17.98,80.49,64.01,2.134,167.46,61.84,228.78,0
2026-04-22 23:00:00,16.93,81.85,64.17,2.166,167.63,61.92,223.72,0
2026-04-23 00:00:00,17.09,83.01,63.72,2.094,167.7,61.19,227.39,0
2026-04-23 01:00:00,17.13,82.59,62.97,2.119,167.6,61.37,229.86,0
2026-04-23 02:00:00,16.86,89.84,62.47,2.073,166.34,61.44,231.04,0
2026-04-23 03:00:00,18.12,88.49,62.45,2.089,169.4,59.78,232.0,0
2026-04-23 04:00:00,18.47,84.88,62.16,2.058,169.94,59.36,231.68,0
2026-04-23 05:00:00,19.8,85.34,62.14,2.139,168.82,60.29,239.38,0
2026-04-23 06:00:00,19.78,83.37,61.34,2.171,169.26,60.78,239.65,0
2026-04-23 07:00:00,21.39,79.65,60.25,2.171,172.39,60.19,245.94,0
2026-04-23 08:00:00,21.56,83.47,59.78,2.263,172.26,60.8,250.55,0
2026-04-23 09:00:00,21.96,76.75,59.53,2.243,174.73,62.42,250.92,0
2026-04-23 10:00:00,23.09,75.11,58.46,2.162,172.27,62.02,249.6,0
2026-04-23 11:00:00,22.9,74.25,58.06,2.235,170.45,62.69,248.91,0
2026-04-23 12:00:00,25.63,71.03,57.84,2.255,166.38,63.19,247.21,0
2026-04-23 13:00:00,24.6,67.44,57.27,2.239,169.88,62.73,247.76,0
2026-04-23 14:00:00,23.82,71.27,56.98,2.205,166.62,61.69,248.8,0
2026-04-23 15:00:00,23.77,62.56,56.48,2.242,166.87,63.18,245.05,0
2026-04-23 16:00:00,21.76,62.29,55.85,2.295,169.92,64.13,251.09,0
2026-04-23 17:00:00,23.75,67.52,55.53,2.249,171.47,63.81,248.33,0
2026-04-23 18:00:00,22.84,65.91,55.55,2.287,171.89,64.85,240.95,0
2026-04-23 19:00:00,21.08,67.56,55.18,2.303,173.93,65.26,240.44,0
2026-04-23 20:00:00,20.32,68.8,54.96,2.253,172.37,66.25,237.3,0
2026-04-23 21:00:00,18.36,75.0,54.46,2.256,173.0,64.51,237.05,0
2026-04-23 22:00:00,17.69,77.56,54.31,2.227,172.48,64.07,237.13,0
2026-04-23 23:00:00,16.78,80.14,54.06,2.306,171.94,65.42,238.13,0
2026-04-24 00:00:00,17.51,81.04,54.21,2.267,172.01,67.71,240.49,0
2026-04-24 01:00:00,18.24,82.9,54.43,2.36,173.84,67.18,237.7,0
2026-04-24 02:00:00,17.35,86.12,54.47,2.363,176.31,66.66,236.66,0
2026-04-24 03:00:00,18.21,90.04,54.58,2.254,175.37,67.14,238.27,0
2026-04-24 04:00:00,19.21,91.92,54.17,2.127,173.0,67.29,236.46,0
2026-04-24 05:00:00,18.11,90.4,53.69,2.127,171.2,67.61,231.7,0
2026-04-24 06:00:00,21.39,87.79,53.62,2.219,174.46,65.5,233.41,0
2026-04-24 07:00:00,21.81,87.23,53.42,2.298,176.75,65.18,232.08,0
2026-04-24 08:00:00,22.27,79.55,53.47,2.308,174.32,65.81,230.64,0
2026-04-24 09:00:00,23.4,78.06,52.34,2.264,176.93,63.58,231.16,0
2026-04-24 10:00:00,24.15,78.31,51.96,2.241,175.17,62.07,231.36,0
2026-04-24 11:00:00,24.24,73.86,51.57,2.258,175.96,60.47,234.04,0
2026-04-24 12:00:00,25.38,72.34,50.77,2.326,174.24,61.11,230.96,0
2026-04-24 13:00:00,24.18,71.67,49.92,2.358,177.77,60.3,236.82,0
2026-04-24 14:00:00,24.7,69.53,49.25,2.412,176.23,59.27,233.19,0
2026-04-24 15:00:00,24.96,63.65,48.19,2.443,173.89,59.4,232.31,0
2026-04-24 16:00:00,21.59,66.03,48.07,2.489,172.71,58.36,230.28,0
2026-04-24 17:00:00,23.06,64.07,48.33,2.34,177.13,58.87,230.65,0
2026-04-24 18:00:00,22.41,65.53,47.67,2.284,177.12,61.14,230.92,0
2026-04-24 19:00:00,19.8,64.94,47.28,2.219,174.78,60.83,231.54,0
2026-04-24 20:00:00,20.29,71.83,46.69,2.153,172.97,59.12,232.36,0
2026-04-24 21:00:00,18.69,69.69,46.16,2.163,169.51,58.8,235.76,0
2026-04-24 22:00:00,18.8,77.99,45.78,2.086,170.3,59.34,236.11,0
2026-04-24 23:00:00,17.9,83.24,45.94,2.044,167.84,59.77,239.53,0
2026-04-25 00:00:00,16.96,83.83,46.7,2.056,169.71,60.59,234.93,0
2026-04-25 01:00:00,18.28,84.91,46.28,1.977,170.95,60.1,229.47,0
2026-04-25 02:00:00,17.33,90.36,45.81,1.971,170.53,59.9,230.06,0
2026-04-25 03:00:00,18.16,88.44,45.26,2.032,172.53,57.76,231.13,0
2026-04-25 04:00:00,19.44,85.84,45.2,1.977,173.9,58.44,229.99,0
2026-04-25 05:00:00,18.61,87.94,45.1,2.048,173.82,57.37,230.21,0
2026-04-25 06:00:00,20.1,91.43,44.93,2.017,172.09,57.69,233.14,0
2026-04-25 07:00:00,20.65,82.05,56.6,2.053,172.55,57.03,234.91,1
2026-04-25 08:00:00,21.72,79.05,68.46,2.004,172.98,57.1,234.09,1
2026-04-25 09:00:00,24.26,81.38,68.12,2.052,173.55,58.11,234.63,0
2026-04-25 10:00:00,23.79,76.44,67.78,2.051,173.35,57.83,236.54,0
2026-04-25 11:00:00,24.25,72.82,67.32,2.096,173.6,57.29,233.39,0
2026-04-25 12:00:00,24.75,68.35,66.7,2.078,173.8,57.44,231.46,0
2026-04-25 13:00:00,24.8,64.35,65.91,2.127,175.9,57.0,233.95,0
2026-04-25 14:00:00,23.1,63.83,65.51,2.19,173.17,56.3,229.68,0
2026-04-25 15:00:00,25.64,70.41,65.07,2.205,171.04,58.15,227.22,0
2026-04-25 16:00:00,22.45,65.98,64.68,2.183,170.94,56.6,224.57,0
2026-04-25 17:00:00,23.96,61.47,63.65,2.177,169.33,57.35,227.39,0
2026-04-25 18:00:00,22.34,70.43,63.2,2.11,169.54,57.36,225.06,0
2026-04-25 19:00:00,21.13,72.31,62.91,2.135,167.35,56.76,227.53,0
2026-04-25 20:00:00,19.88,74.57,62.44,2.184,165.54,57.23,227.02,0
2026-04-25 21:00:00,21.07,73.1,62.46,2.286,169.22,57.4,231.87,0
2026-04-25 22:00:00,18.95,76.33,62.32,2.366,168.64,58.73,232.35,0
2026-04-25 23:00:00,17.98,80.19,62.82,2.302,166.39,57.81,235.15,0
2026-04-26 00:00:00,17.24,86.0,62.77,2.315,166.13,57.47,236.29,0
2026-04-26 01:00:00,17.04,83.39,62.48,2.306,167.95,58.51,235.1,0
2026-04-26 02:00:00,17.65,84.64,62.25,2.379,170.0,58.43,235.06,0
2026-04-26 03:00:00,17.32,89.36,61.69,2.33,167.17,59.03,235.08,0
2026-04-26 04:00:00,19.0,91.02,61.86,2.381,165.7,60.22,233.92,0
2026-04-26 05:00:00,18.8,87.49,61.76,2.316,166.07,60.78,236.19,0
2026-04-26 06:00:00,20.8,88.2,61.66,2.309,165.97,60.26,242.41,0
2026-04-26 07:00:00,21.69,85.06,61.14,2.255,163.05,60.0,242.33,0
2026-04-26 08:00:00,21.87,81.87,60.82,2.14,160.54,61.16,243.76,0
2026-04-26 09:00:00,23.16,77.77,59.98,2.097,158.8,61.32,244.64,0
2026-04-26 10:00:00,23.92,74.12,59.25,2.096,155.86,61.16,237.63,0
2026-04-26 11:00:00,23.01,72.62,58.74,2.196,155.4,61.53,238.73,0
2026-04-26 12:00:00,25.59,69.06,57.99,2.138,157.93,60.39,239.65,0
2026-04-26 13:00:00,24.32,69.93,57.18,2.113,157.02,60.22,236.29,0
2026-04-26 14:00:00,24.87,70.52,56.6,2.039,159.28,60.21,231.76,0
2026-04-26 15:00:00,24.54,66.88,56.34,2.127,159.57,60.18,232.99,0
2026-04-26 16:00:00,21.73,63.7,56.06,2.112,159.45,59.88,237.2,0
2026-04-26 17:00:00,22.29,68.51,55.72,2.104,156.68,59.66,236.17,0
2026-04-26 18:00:00,22.49,68.22,55.31,2.097,159.12,59.63,235.28,0
2026-04-26 19:00:00,21.04,70.46,54.97,1.994,159.56,61.01,241.04,0
2026-04-26 20:00:00,20.58,70.2,55.1,1.928,156.9,59.06,242.98,0
2026-04-26 21:00:00,19.31,76.99,54.38,1.897,157.91,59.78,239.54,0
2026-04-26 22:00:00,19.39,79.82,54.31,1.962,157.14,59.77,237.53,0
2026-04-26 23:00:00,18.05,79.39,54.36,1.836,157.56,59.78,242.85,0
2026-04-27 00:00:00,18.62,84.3,54.14,1.901,158.29,59.48,240.8,0
2026-04-27 01:00:00,16.81,87.53,53.72,1.949,160.75,60.01,239.18,0
2026-04-27 02:00:00,17.53,85.36,53.51,1.865,158.89,60.92,240.65,0
2026-04-27 03:00:00,17.55,87.42,53.08,1.876,160.16,59.25,239.71,0
2026-04-27 04:00:00,18.8,88.2,53.04,1.976,162.75,61.21,240.58,0
2026-04-27 05:00:00,19.05,84.88,53.12,1.934,167.37,61.37,241.02,0
2026-04-27 06:00:00,19.93,87.63,53.05,1.927,169.17,61.49,240.36,0
2026-04-27 07:00:00,20.51,87.33,52.97,2.119,169.65,60.25,243.11,0
2026-04-27 08:00:00,21.58,82.14,52.65,2.151,169.96,59.78,239.52,0
2026-04-27 09:00:00,22.74,80.7,52.36,2.146,172.56,61.07,239.59,0
2026-04-27 10:00:00,22.06,80.5,51.57,2.128,171.74,61.16,237.91,0
2026-04-27 11:00:00,22.42,73.14,50.56,2.162,172.9,61.56,241.87,0
2026-04-27 12:00:00,24.42,72.4,50.07,2.213,176.53,61.16,241.09,0
2026-04-27 13:00:00,22.56,67.8,49.8,2.09,175.88,62.96,245.59,0
2026-04-27 14:00:00,24.25,65.98,48.76,1.97,171.82,62.79,244.0,0
2026-04-27 15:00:00,23.77,67.23,48.22,1.934,169.99,63.79,243.83,0
2026-04-27 16:00:00,23.85,66.6,47.99,1.95,170.32,63.6,246.11,0
2026-04-27 17:00:00,22.28,67.76,47.41,1.979,168.6,63.86,243.16,0
2026-04-27 18:00:00,23.0,67.66,47.31,1.899,167.83,64.12,246.53,0
2026-04-27 19:00:00,21.59,70.38,47.51,1.915,167.19,64.89,246.02,0
2026-04-27 20:00:00,19.04,75.66,47.25,1.938,168.11,65.47,246.49,0
2026-04-27 21:00:00,19.05,76.8,46.94,1.912,166.28,64.94,247.28,0
2026-04-27 22:00:00,19.59,77.85,46.64,1.907,165.18,65.89,246.48,0
2026-04-27 23:00:00,17.48,81.11,46.48,1.891,167.71,64.89,243.88,0
2026-04-28 00:00:00,17.58,81.75,45.93,1.948,166.73,63.73,243.67,0
2026-04-28 01:00:00,18.48,84.38,45.32,1.973,167.97,63.42,238.21,0
2026-04-28 02:00:00,17.24,87.76,44.44,1.927,167.88,63.73,234.77,0
2026-04-28 03:00:00,18.75,87.84,56.23,2.01,167.72,62.76,234.43,1
2026-04-28 04:00:00,17.89,89.98,68.64,1.949,168.94,62.67,238.33,1
2026-04-28 05:00:00,17.23,90.79,67.85,1.871,165.43,61.4,241.96,0
2026-04-28 06:00:00,20.95,86.27,67.59,1.886,166.21,61.18,244.06,0
2026-04-28 07:00:00,21.31,79.76,67.33,1.9,167.16,62.08,239.76,0
2026-04-28 08:00:00,22.26,87.59,66.73,1.932,168.6,61.31,240.27,0
2026-04-28 09:00:00,21.98,78.22,66.56,1.887,167.78,60.23,237.86,0
2026-04-28 10:00:00,22.77,77.49,65.73,1.97,167.67,60.63,237.55,0
2026-04-28 11:00:00,24.84,75.97,64.58,2.096,163.15,59.96,239.8,0
2026-04-28 12:00:00,24.55,75.02,63.85,2.109,162.01,62.2,241.21,0
2026-04-28 13:00:00,24.42,73.74,63.09,2.141,162.45,62.37,244.11,0
2026-04-28 14:00:00,24.54,66.56,61.85,2.025,165.2,63.28,240.13,0
2026-04-28 15:00:00,25.09,69.35,61.36,2.018,168.51,62.06,237.31,0
2026-04-28 16:00:00,23.98,66.49,60.44,1.996,167.76,62.47,240.97,0
2026-04-28 17:00:00,22.42,73.23,59.86,1.966,169.22,61.55,244.47,0
2026-04-28 18:00:00,20.92,70.22,59.2,1.95,168.79,61.4,243.96,0
2026-04-28 19:00:00,21.41,68.78,58.68,1.941,165.73,60.74,243.45,0
2026-04-28 20:00:00,19.45,69.52,58.74,1.879,166.79,61.72,245.96,0
2026-04-28 21:00:00,18.42,67.59,58.46,1.879,170.01,62.01,246.74,0
2026-04-28 22:00:00,19.45,78.69,58.28,1.846,169.12,62.12,247.67,0
2026-04-28 23:00:00,18.58,82.37,58.25,1.925,167.33,63.34,244.73,0
2026-04-29 00:00:00,17.89,84.36,58.14,1.971,167.35,63.31,247.11,0
2026-04-29 01:00:00,16.63,78.89,57.98,2.014,167.04,64.2,246.01,0
2026-04-29 02:00:00,18.87,83.38,57.54,2.093,171.66,65.76,241.98,0
2026-04-29 03:00:00,18.69,88.83,57.0,2.058,173.2,65.77,239.67,0
2026-04-29 04:00:00,18.31,92.46,56.85,2.091,173.1,65.89,237.95,0
2026-04-29 05:00:00,18.89,87.49,56.36,2.17,167.57,66.63,241.5,0
2026-04-29 06:00:00,20.15,89.26,56.4,2.125,167.21,67.79,239.43,0
2026-04-29 07:00:00,20.67,82.19,56.16,2.016,170.45,67.73,240.17,0
2026-04-29 08:00:00,23.45,83.02,55.79,1.994,170.38,66.98,234.64,0
2026-04-29 09:00:00,22.48,79.16,54.95,2.073,171.64,67.61,237.0,0
2026-04-29 10:00:00,22.73,79.97,54.05,2.032,172.08,67.96,234.92,0
2026-04-29 11:00:00,25.14,72.8,53.98,2.022,170.92,68.55,235.9,0
2026-04-29 12:00:00,23.98,75.69,53.37,1.995,173.73,68.98,236.83,0
2026-04-29 13:00:00,25.05,68.45,53.08,2.005,173.72,68.96,238.32,0
2026-04-29 14:00:00,24.85,64.8,52.09,1.963,172.1,68.99,238.99,0
2026-04-29 15:00:00,23.99,63.78,51.44,1.897,171.86,69.41,243.57,0
2026-04-29 16:00:00,22.79,64.44,51.27,1.899,174.15,67.89,243.67,0
2026-04-29 17:00:00,22.72,67.3,50.25,1.911,171.12,68.91,248.85,0
2026-04-29 18:00:00,21.09,65.95,50.38,2.005,171.36,69.1,249.76,0
2026-04-29 19:00:00,20.98,67.17,50.24,2.03,171.24,68.13,249.7,0
2026-04-29 20:00:00,20.64,73.72,49.8,1.978,168.22,68.11,251.2,0
2026-04-29 21:00:00,20.45,66.12,49.7,1.957,169.47,69.12,250.88,0
2026-04-29 22:00:00,17.76,75.93,49.83,2.024,169.75,69.16,251.21,0
2026-04-29 23:00:00,17.79,76.51,49.39,2.018,171.15,68.29,251.27,0
2026-04-30 00:00:00,17.25,80.33,48.98,1.972,172.95,66.95,251.07,0
2026-04-30 01:00:00,17.69,85.39,48.86,2.0,172.53,69.02,255.56,0
2026-04-30 02:00:00,16.55,86.01,48.8,1.973,171.23,67.25,260.22,0
2026-04-30 03:00:00,17.32,86.89,48.54,2.025,168.42,67.39,259.77,0
2026-04-30 04:00:00,17.34,90.97,48.46,2.066,167.12,66.7,261.68,0
2026-04-30 05:00:00,18.24,87.59,48.51,2.014,167.05,67.5,263.35,0
2026-04-30 06:00:00,19.63,91.04,48.37,2.141,165.24,66.24,264.67,0
2026-04-30 07:00:00,22.17,86.56,47.96,2.144,166.28,67.56,264.55,0
2026-04-30 08:00:00,22.15,80.08,47.4,1.996,164.6,67.28,264.73,0
2026-04-30 09:00:00,22.8,84.68,47.37,2.04,161.44,66.93,264.67,0
2026-04-30 10:00:00,24.42,77.7,46.91,1.902,160.55,66.5,261.39,0
2026-04-30 11:00:00,24.3,78.83,46.71,1.992,161.06,65.83,259.91,0
2026-04-30 12:00:00,24.72,70.83,45.99,2.017,158.95,65.38,255.67,0
2026-04-30 13:00:00,24.17,69.9,45.5,2.028,157.59,65.93,256.08,0
2026-04-30 14:00:00,23.93,68.55,45.18,2.042,156.75,64.26,256.1,0
2026-04-30 15:00:00,23.11,65.95,45.07,2.09,156.18,63.52,256.79,0
2026-04-30 16:00:00,23.05,69.18,44.88,2.071,157.07,64.82,253.77,0
2026-04-30 17:00:00,22.55,71.21,55.99,2.081,158.54,64.65,255.24,1
2026-04-30 18:00:00,22.15,61.74,67.79,2.099,157.94,64.06,255.41,1
2026-04-30 19:00:00,20.97,71.26,68.09,1.935,156.35,62.85,259.97,0
2026-04-30 20:00:00,19.84,69.26,67.72,1.991,156.95,61.77,260.74,0
2026-04-30 21:00:00,18.61,67.67,67.25,2.053,158.2,62.66,257.95,0
2026-04-30 22:00:00,18.8,78.29,67.05,2.093,161.38,61.9,253.43,0
2026-04-30 23:00:00,17.62,81.15,66.9,2.125,163.59,62.63,253.05,0
2026-05-01 00:00:00,17.87,84.2,66.6,2.228,161.38,61.73,249.58,0
2026-05-01 01:00:00,16.16,85.71,66.04,2.225,161.27,61.62,247.01,0
2026-05-01 02:00:00,17.85,88.71,66.28,2.225,162.24,61.57,244.0,0
2026-05-01 03:00:00,18.49,86.12,65.82,2.186,160.82,60.9,242.1,0
2026-05-01 04:00:00,18.96,88.66,65.47,2.074,160.35,61.01,245.38,0
2026-05-01 05:00:00,19.11,89.37,65.3,2.112,161.75,59.13,242.44,0
2026-05-01 06:00:00,20.73,89.91,64.66,2.087,162.33,59.14,241.01,0
2026-05-01 07:00:00,20.11,84.89,64.0,1.982,162.44,59.62,237.13,0
2026-05-01 08:00:00,21.84,81.97,63.32,1.994,161.37,58.94,232.76,0
2026-05-01 09:00:00,22.61,79.71,63.01,2.005,158.91,59.23,232.17,0
2026-05-01 10:00:00,24.2,74.02,62.5,2.006,158.59,59.45,232.83,0
2026-05-01 11:00:00,22.62,76.08,61.33,2.03,158.68,59.7,230.07,0
2026-05-01 12:00:00,23.64,67.86,61.19,1.95,156.29,58.56,226.51,0
2026-05-01 13:00:00,25.72,70.2,60.85,2.029,156.73,58.75,222.26,0
2026-05-01 14:00:00,22.68,67.69,60.35,2.069,157.77,57.3,223.26,0
2026-05-01 15:00:00,24.6,62.5,59.84,2.155,156.81,56.87,226.18,0
2026-05-01 16:00:00,22.98,62.27,59.48,2.126,157.86,57.02,223.06,0
2026-05-01 17:00:00,22.93,64.24,59.62,2.159,158.64,57.36,222.03,0
2026-05-01 18:00:00,22.9,66.61,59.33,2.052,158.35,56.41,225.39,0
2026-05-01 19:00:00,21.21,72.92,59.22,2.014,157.87,56.32,225.33,0
2026-05-01 20:00:00,21.1,71.22,58.65,1.947,157.56,57.21,225.57,0
2026-05-01 21:00:00,18.91,75.52,58.5,1.982,156.31,56.47,226.99,0
2026-05-01 22:00:00,18.27,80.17,58.53,1.933,157.28,54.7,226.28,0
2026-05-01 23:00:00,18.52,82.53,58.3,1.927,156.07,55.39,224.77,0
2026-05-02 00:00:00,17.31,82.48,57.94,1.948,155.02,54.74,226.05,0
2026-05-02 01:00:00,17.92,83.01,57.91,1.943,156.31,54.38,223.05,0
2026-05-02 02:00:00,18.45,87.77,57.41,1.884,156.22,54.73,219.61,0
2026-05-02 03:00:00,18.58,85.91,57.47,2.007,156.69,55.02,218.65,0
2026-05-02 04:00:00,17.42,92.54,57.14,2.029,153.94,56.15,221.25,0
2026-05-02 05:00:00,19.01,89.79,56.31,2.142,153.44,56.1,224.84,0
2026-05-02 06:00:00,20.29,87.05,55.97,2.086,156.93,56.34,224.16,0
2026-05-02 07:00:00,20.83,86.06,55.75,2.074,154.04,54.99,226.78,0
2026-05-02 08:00:00,21.96,82.95,55.37,2.09,157.63,55.76,230.65,0
2026-05-02 09:00:00,22.96,78.93,54.94,2.191,158.4,55.33,230.96,0
2026-05-02 10:00:00,23.11,78.25,54.0,2.293,157.7,58.44,232.75,0
2026-05-02 11:00:00,23.9,73.55,53.47,2.262,157.63,58.35,237.53,0
2026-05-02 12:00:00,23.55,76.34,52.75,2.216,160.14,58.84,235.64,0
2026-05-02 13:00:00,24.17,67.49,52.08,2.216,156.23,59.51,235.01,0
2026-05-02 14:00:00,23.31,68.75,51.22,2.289,159.13,59.51,239.01,0
2026-05-02 15:00:00,24.11,64.42,50.64,2.293,159.84,59.97,236.46,0
2026-05-02 16:00:00,23.34,64.02,51.02,2.307,161.87,62.07,236.77,0
2026-05-02 17:00:00,22.11,61.91,51.03,2.373,158.85,61.39,235.11,0
2026-05-02 18:00:00,23.16,68.5,50.17,2.425,158.69,59.38,238.52,0
2026-05-02 19:00:00,20.83,67.89,49.99,2.475,154.75,58.29,235.38,0
2026-05-02 20:00:00,20.29,74.21,49.7,2.5,157.31,59.3,235.19,0
2026-05-02 21:00:00,18.8,75.19,49.54,2.567,155.85,58.95,232.57,0
2026-05-02 22:00:00,18.24,77.37,49.62,2.476,154.42,61.14,229.02,0
2026-05-02 23:00:00,18.2,76.32,49.38,2.598,151.36,61.82,224.57,0
2026-05-03 00:00:00,17.39,83.96,48.96,2.641,152.71,61.24,224.68,0
2026-05-03 01:00:00,17.5,83.12,49.11,2.608,153.33,60.56,226.41,0
2026-05-03 02:00:00,18.18,82.94,48.54,2.653,152.45,60.2,226.88,0
2026-05-03 03:00:00,17.61,88.7,48.4,2.607,153.43,58.4,227.88,0
2026-05-03 04:00:00,17.59,84.85,47.75,2.614,152.48,58.76,227.15,0
2026-05-03 05:00:00,18.18,82.4,47.24,2.628,149.82,59.48,230.0,0
2026-05-03 06:00:00,21.1,89.77,47.27,2.656,149.77,58.68,232.07,0
2026-05-03 07:00:00,21.65,83.38,46.86,2.604,153.34,57.38,232.53,0
2026-05-03 08:00:00,22.36,78.14,45.75,2.636,155.56,56.7,233.17,0
2026-05-03 09:00:00,22.44,77.44,44.98,2.586,156.75,57.76,232.09,0
2026-05-03 10:00:00,22.54,75.2,56.17,2.609,157.52,58.61,237.1,1
2026-05-03 11:00:00,23.83,77.01,67.23,2.587,157.17,58.91,239.02,1
2026-05-03 12:00:00,24.32,67.34,66.83,2.457,158.81,60.48,238.56,0
2026-05-03 13:00:00,23.71,65.87,65.81,2.402,160.07,59.0,237.95,0
2026-05-03 14:00:00,23.35,69.92,65.07,2.446,160.12,58.9,236.83,0
2026-05-03 15:00:00,22.82,65.25,64.56,2.417,160.67,59.5,235.99,0
2026-05-03 16:00:00,23.94,66.57,63.89,2.482,157.95,60.29,236.56,0
2026-05-03 17:00:00,21.91,65.15,63.22,2.396,157.37,61.06,232.21,0
2026-05-03 18:00:00,22.12,72.53,62.45,2.431,155.53,61.74,231.73,0
2026-05-03 19:00:00,20.72,66.0,61.89,2.419,153.73,62.94,231.57,0
2026-05-03 20:00:00,20.51,72.21,61.5,2.396,155.02,63.59,231.72,0
2026-05-03 21:00:00,19.49,77.91,61.49,2.319,153.15,62.51,232.32,0
2026-05-03 22:00:00,18.36,76.06,61.16,2.33,155.0,62.08,232.53,0
2026-05-03 23:00:00,18.06,77.96,61.01,2.267,157.26,60.55,233.67,0
2026-05-04 00:00:00,17.54,84.42,61.15,2.232,157.46,61.49,233.4,0
2026-05-04 01:00:00,17.07,87.29,61.13,2.228,156.67,62.58,235.95,0
2026-05-04 02:00:00,18.31,84.53,60.55,2.211,158.86,61.47,237.54,0
2026-05-04 03:00:00,17.67,91.28,60.48,2.279,160.1,61.14,243.03,0
2026-05-04 04:00:00,18.46,88.13,60.59,2.125,162.45,59.59,244.38,0
2026-05-04 05:00:00,18.26,88.9,60.22,2.127,160.6,59.55,242.05,0
2026-05-04 06:00:00,20.29,90.25,59.54,2.117,160.31,58.88,241.31,0
2026-05-04 07:00:00,20.57,86.7,59.21,2.129,160.1,57.92,239.72,0
2026-05-04 08:00:00,21.57,82.5,58.72,2.108,160.68,58.02,239.51,0
2026-05-04 09:00:00,22.16,78.17,58.34,2.183,161.97,59.84,242.03,0
2026-05-04 10:00:00,23.39,83.77,57.63,2.176,162.34,60.62,240.87,0
2026-05-04 11:00:00,22.63,72.18,56.46,2.193,164.85,60.43,239.15,0
2026-05-04 12:00:00,24.86,72.3,55.51,2.254,164.18,60.44,240.23,0
2026-05-04 13:00:00,24.47,70.5,55.05,2.26,162.33,62.17,237.93,0
2026-05-04 14:00:00,24.05,68.87,55.09,2.187,161.24,63.3,235.6,0
2026-05-04 15:00:00,22.95,71.69,54.53,2.169,159.97,62.98,236.53,0
2026-05-04 16:00:00,23.78,66.12,54.36,2.171,159.35,63.4,231.97,0
2026-05-04 17:00:00,22.31,66.14,53.49,2.081,159.09,62.46,230.92,0
2026-05-04 18:00:00,22.82,71.35,52.74,2.054,158.92,62.47,233.26,0
2026-05-04 19:00:00,21.34,68.88,51.84,2.067,159.58,63.14,228.76,0
2026-05-04 20:00:00,21.17,73.69,51.75,2.204,158.96,64.03,224.67,0
2026-05-04 21:00:00,19.35,74.64,51.28,2.233,161.09,63.39,221.6,0
2026-05-04 22:00:00,19.28,79.3,51.26,2.247,157.76,64.25,215.45,0
2026-05-04 23:00:00,18.29,81.66,50.91,2.352,154.04,64.32,221.17,0
2026-05-05 00:00:00,17.3,81.49,51.31,2.384,156.28,63.99,222.16,0
2026-05-05 01:00:00,17.63,80.17,51.65,2.422,158.29,65.65,221.12,0
2026-05-05 02:00:00,17.04,82.34,50.76,2.389,160.79,65.21,218.59,0
2026-05-05 03:00:00,19.42,83.02,50.74,2.307,162.11,64.12,224.92,0
2026-05-05 04:00:00,18.45,87.77,50.32,2.322,162.23,63.45,227.06,0
2026-05-05 05:00:00,19.27,81.74,50.31,2.43,161.87,64.06,227.13,0
2026-05-05 06:00:00,20.37,86.13,49.71,2.511,159.11,63.11,230.58,0
2026-05-05 07:00:00,20.24,85.11,49.94,2.536,159.61,63.82,231.77,0
2026-05-05 08:00:00,22.83,84.64,49.69,2.478,157.24,63.0,230.68,0
2026-05-05 09:00:00,22.03,81.11,48.72,2.373,161.99,62.9,229.38,0
2026-05-05 10:00:00,22.6,79.25,48.11,2.318,160.26,64.87,228.18,0
2026-05-05 11:00:00,23.91,75.19,47.6,2.33,160.31,63.99,225.98,0
2026-05-05 12:00:00,23.49,70.69,47.25,2.3,163.21,62.11,229.21,0
2026-05-05 13:00:00,25.59,68.96,46.68,2.36,162.62,63.34,228.21,0
2026-05-05 14:00:00,24.22,65.34,46.35,2.266,162.07,62.03,231.93,0
2026-05-05 15:00:00,21.78,66.95,45.78,2.261,157.53,61.3,230.01,0
2026-05-05 16:00:00,23.61,62.04,45.4,2.218,155.47,61.98,228.76,0
