Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa
2026-04-17 20:00:00,24.9,91.84,90.01,2.1,166.71,59.73,237.75,0
2026-04-17 21:00:00,26.11,91.82,89.46,2.1,164.4,59.44,240.6,0
2026-04-17 22:00:00,22.49,89.44,89.33,2.1,164.56,59.54,242.61,0
2026-04-17 23:00:00,23.74,90.45,88.95,2.1,163.88,61.09,243.35,0
2026-04-18 00:00:00,22.32,93.39,88.95,2.1,162.3,61.71,243.77,0
2026-04-18 01:00:00,21.07,94.82,88.52,2.2,161.72,61.02,244.08,0
2026-04-18 02:00:00,22.16,92.05,88.55,2.1,157.67,61.19,242.31,0
2026-04-18 03:00:00,20.99,92.99,88.3,2.2,156.6,62.7,248.2,0
2026-04-18 04:00:00,21.97,92.35,87.82,2.2,154.96,63.23,246.83,0
2026-04-18 05:00:00,22.28,90.41,87.64,2.1,154.85,61.75,245.17,0
2026-04-18 06:00:00,23.6,92.09,92.0,2.1,151.16,60.94,247.46,1
2026-04-18 07:00:00,22.19,90.75,91.63,2.1,152.05,60.08,246.77,0
2026-04-18 08:00:00,24.98,87.19,91.16,2.1,154.21,61.43,246.13,0
2026-04-18 09:00:00,25.23,89.86,90.06,2.1,154.43,62.58,249.11,0
2026-04-18 10:00:00,26.82,88.06,88.71,2.1,155.75,62.0,250.1,0
2026-04-18 11:00:00,26.35,87.36,87.43,2.1,155.2,61.42,251.17,0
2026-04-18 12:00:00,26.08,83.38,92.0,2.1,152.79,61.47,246.82,1
2026-04-18 13:00:00,26.33,80.44,91.4,2.1,153.28,61.56,247.23,0
2026-04-18 14:00:00,26.21,85.92,90.66,2.1,154.98,60.7,244.1,0
2026-04-18 15:00:00,27.46,83.72,92.0,2.1,152.99,60.52,242.51,1
2026-04-18 16:00:00,27.98,83.68,91.29,2.1,152.64,59.26,242.57,0
2026-04-18 17:00:00,25.99,83.49,90.79,2.1,152.69,60.48,242.1,0
2026-04-18 18:00:00,26.5,86.39,90.22,2.1,158.31,58.94,243.38,0
2026-04-18 19:00:00,24.28,91.31,89.87,2.1,158.98,57.44,244.89,0
2026-04-18 20:00:00,25.12,87.63,89.76,2.1,155.79,57.97,246.51,0
2026-04-18 21:00:00,24.96,87.26,89.78,2.1,152.28,56.98,242.57,0
2026-04-18 22:00:00,22.74,91.99,89.52,2.1,154.11,56.68,248.1,0
2026-04-18 23:00:00,23.24,91.78,89.18,2.1,159.02,56.89,247.39,0
2026-04-19 00:00:00,23.53,87.48,88.88,2.1,158.75,57.65,249.8,0
2026-04-19 01:00:00,20.25,94.22,87.99,2.2,158.39,57.59,242.77,0
2026-04-19 02:00:00,23.39,97.9,87.87,2.1,159.43,59.32,241.72,0
2026-04-19 03:00:00,22.44,87.78,87.3,2.1,158.21,59.4,237.73,0
2026-04-19 04:00:00,22.67,90.88,87.29,2.1,153.9,60.55,235.44,0
2026-04-19 05:00:00,21.93,87.07,87.06,2.2,156.22,60.84,235.55,0
2026-04-19 06:00:00,21.33,92.4,92.0,2.2,155.46,62.8,234.68,1
2026-04-19 07:00:00,23.83,93.58,92.0,2.1,157.73,63.73,237.98,0
2026-04-19 08:00:00,24.18,90.2,91.16,2.1,156.66,63.71,242.26,0
2026-04-19 09:00:00,25.18,91.5,90.7,2.1,157.21,64.23,239.48,0
2026-04-19 10:00:00,26.87,88.83,90.2,2.1,159.06,63.93,238.03,0
2026-04-19 11:00:00,27.3,89.57,89.56,2.1,161.22,63.62,235.31,0
2026-04-19 12:00:00,28.68,87.62,92.0,1.9,161.79,62.4,238.18,1
2026-04-19 13:00:00,27.42,83.91,91.59,2.1,162.25,61.66,238.42,0
2026-04-19 14:00:00,26.69,85.04,91.22,2.1,163.48,63.53,238.33,0
2026-04-19 15:00:00,26.92,83.27,92.0,2.1,164.37,62.4,238.94,1
2026-04-19 16:00:00,27.14,85.13,91.1,2.1,162.07,61.8,237.97,0
2026-04-19 17:00:00,27.25,86.39,90.35,2.1,159.9,61.72,235.68,0
2026-04-19 18:00:00,24.83,86.81,89.77,2.1,156.31,61.67,235.77,0
2026-04-19 19:00:00,25.51,90.79,89.76,2.1,158.04,62.03,235.07,0
2026-04-19 20:00:00,26.26,88.01,89.08,2.1,157.6,61.6,235.93,0
2026-04-19 21:00:00,24.24,87.61,88.7,2.1,159.38,62.02,231.8,0
2026-04-19 22:00:00,24.64,88.65,88.38,2.1,160.33,63.04,232.43,0
2026-04-19 23:00:00,23.79,92.84,88.15,2.1,158.71,64.15,230.83,0
2026-04-20 00:00:00,23.72,89.06,87.55,2.1,158.74,63.85,231.42,0
2026-04-20 01:00:00,21.95,92.32,87.29,2.2,158.18,64.34,233.86,0
2026-04-20 02:00:00,21.68,96.14,86.99,2.2,157.35,63.24,232.53,0
2026-04-20 03:00:00,22.17,94.15,86.48,2.1,159.31,62.55,235.64,0
2026-04-20 04:00:00,20.87,93.44,86.25,2.2,164.05,61.48,231.26,0
2026-04-20 05:00:00,22.04,93.26,85.88,2.1,166.1,61.46,235.31,0
2026-04-20 06:00:00,22.91,90.31,92.0,2.1,166.01,60.7,238.39,1
2026-04-20 07:00:00,24.83,89.51,91.53,2.1,168.23,59.37,236.0,0
2026-04-20 08:00:00,24.57,89.53,90.99,2.1,171.19,59.1,233.76,0
2026-04-20 09:00:00,25.65,89.03,90.17,2.1,168.43,57.63,230.08,0
2026-04-20 10:00:00,26.93,89.09,89.41,2.1,170.5,58.96,232.63,0
2026-04-20 11:00:00,25.92,86.03,88.92,2.1,171.67,58.55,231.92,0
2026-04-20 12:00:00,27.01,88.04,92.0,2.1,173.54,59.54,231.07,1
2026-04-20 13:00:00,29.24,88.33,91.28,1.9,174.66,59.17,228.46,0
2026-04-20 14:00:00,27.18,86.65,90.61,2.1,173.87,58.18,233.31,0
2026-04-20 15:00:00,27.97,87.88,92.0,2.1,177.17,59.35,230.97,1
2026-04-20 16:00:00,27.57,83.46,91.83,2.1,177.29,59.51,231.23,0
2026-04-20 17:00:00,25.26,83.73,91.47,2.1,176.02,61.28,231.96,0
2026-04-20 18:00:00,26.25,88.14,91.09,2.1,176.49,60.88,231.11,0
2026-04-20 19:00:00,25.62,84.89,90.4,2.1,177.78,60.52,229.8,0
2026-04-20 20:00:00,25.24,88.1,90.01,2.1,177.44,61.47,229.14,0
2026-04-20 21:00:00,23.82,91.36,89.71,2.1,177.65,62.39,230.85,0
2026-04-20 22:00:00,23.0,93.67,88.93,2.1,177.3,62.52,230.19,0
2026-04-20 23:00:00,23.02,90.84,88.99,2.1,175.62,65.51,234.49,0
2026-04-21 00:00:00,22.88,90.71,89.22,2.1,173.72,65.15,232.57,0
2026-04-21 01:00:00,23.54,93.46,89.64,2.1,170.85,63.91,234.58,0
2026-04-21 02:00:00,23.78,90.86,89.12,2.1,173.34,62.95,230.21,0
2026-04-21 03:00:00,23.27,93.12,88.95,2.1,172.61,62.68,228.51,0
2026-04-21 04:00:00,22.79,93.58,89.15,2.1,166.13,64.02,226.79,0
2026-04-21 05:00:00,21.45,93.27,88.87,2.2,166.8,63.79,224.44,0
2026-04-21 06:00:00,22.38,92.77,92.0,2.1,167.41,65.15,225.68,1
2026-04-21 07:00:00,23.57,89.56,91.24,2.1,163.95,65.45,225.87,0
2026-04-21 08:00:00,23.74,88.36,91.01,2.1,162.49,66.32,220.63,0
2026-04-21 09:00:00,25.61,86.79,90.44,2.1,161.02,66.54,226.34,0
2026-04-21 10:00:00,26.58,83.44,89.64,2.1,159.84,66.74,227.21,0
2026-04-21 11:00:00,27.12,86.58,89.14,2.1,162.23,67.28,227.6,0
2026-04-21 12:00:00,27.96,87.03,92.0,2.1,162.07,66.61,231.25,1
2026-04-21 13:00:00,26.58,86.55,91.47,2.1,161.42,65.97,233.91,0
2026-04-21 14:00:00,27.99,84.32,90.82,2.1,163.58,66.17,233.22,0
2026-04-21 15:00:00,26.52,83.4,92.0,2.1,164.53,67.79,228.42,1
2026-04-21 16:00:00,26.05,87.28,91.38,2.1,161.42,66.23,230.16,0
2026-04-21 17:00:00,26.87,87.66,91.29,2.1,160.45,64.27,228.0,0
2026-04-21 18:00:00,26.97,87.48,90.87,2.1,161.21,63.97,231.45,0
2026-04-21 19:00:00,25.89,91.68,90.77,2.1,159.68,64.84,229.68,0
2026-04-21 20:00:00,24.99,88.68,90.53,2.1,163.55,64.8,228.82,0
2026-04-21 21:00:00,24.68,89.09,90.61,2.1,163.81,63.66,225.77,0
2026-04-21 22:00:00,24.01,89.68,90.44,2.1,162.5,63.68,223.08,0
2026-04-21 23:00:00,22.5,87.97,89.96,2.1,160.58,62.07,223.4,0
2026-04-22 00:00:00,21.97,93.6,89.47,2.2,162.43,62.64,223.47,0
2026-04-22 01:00:00,22.53,92.53,89.4,2.1,161.36,62.34,222.86,0
2026-04-22 02:00:00,22.39,94.34,88.92,2.1,162.19,62.26,228.6,0
2026-04-22 03:00:00,22.17,97.56,88.71,2.1,160.23,62.63,230.43,0
2026-04-22 04:00:00,22.64,92.74,88.82,2.1,160.55,62.8,230.68,0
2026-04-22 05:00:00,22.08,88.19,88.71,2.1,159.58,62.29,224.01,0
2026-04-22 06:00:00,23.16,93.63,92.0,2.1,159.23,63.21,226.62,1
2026-04-22 07:00:00,23.28,91.77,92.0,2.1,158.03,63.89,234.53,0
2026-04-22 08:00:00,25.71,88.35,91.59,2.1,160.15,62.24,234.08,0
2026-04-22 09:00:00,25.22,89.31,91.32,2.1,159.46,62.02,232.1,0
2026-04-22 10:00:00,27.87,88.73,90.05,2.1,159.43,61.05,232.65,0
2026-04-22 11:00:00,26.97,83.75,89.57,2.1,159.48,59.94,229.19,0
2026-04-22 12:00:00,26.97,84.4,92.0,2.1,162.6,60.48,230.64,1
2026-04-22 13:00:00,26.58,88.05,91.93,2.1,164.3,60.15,234.61,0
2026-04-22 14:00:00,26.09,83.31,90.91,2.1,165.75,60.08,232.95,0
2026-04-22 15:00:00,26.28,85.33,92.0,2.1,162.88,59.53,231.45,1
2026-04-22 16:00:00,26.1,80.4,91.92,2.1,161.78,59.94,231.43,0
2026-04-22 17:00:00,26.76,83.0,90.73,2.1,164.05,60.61,230.36,0
2026-04-22 18:00:00,25.58,87.35,90.3,2.1,161.98,62.6,226.81,0
2026-04-22 19:00:00,25.65,90.54,90.28,2.1,162.25,62.42,226.26,0
2026-04-22 20:00:00,26.0,85.74,89.97,2.1,160.45,61.11,225.23,0
2026-04-22 21:00:00,24.36,89.82,89.62,2.1,158.89,60.68,229.13,0
2026-04-22 22:00:00,25.56,89.73,89.61,2.1,162.16,61.48,232.31,0
2026-04-22 23:00:00,22.46,93.5,89.22,2.1,163.57,60.8,235.94,0
2026-04-23 00:00:00,22.84,89.47,88.95,2.1,165.4,59.5,237.9,0
2026-04-23 01:00:00,22.17,93.71,89.0,2.1,166.79,58.9,238.27,0
2026-04-23 02:00:00,23.07,91.78,89.32,2.1,166.47,58.52,235.92,0
2026-04-23 03:00:00,20.36,93.99,89.28,2.2,165.17,57.65,239.19,0
2026-04-23 04:00:00,20.95,93.75,89.12,2.2,164.44,57.97,239.85,0
2026-04-23 05:00:00,22.17,92.78,88.77,2.1,164.11,58.02,236.48,0
2026-04-23 06:00:00,23.95,93.62,92.0,2.1,167.35,58.85,234.13,1
2026-04-23 07:00:00,23.58,91.5,92.0,2.1,164.85,58.55,231.01,0
2026-04-23 08:00:00,23.17,89.67,91.4,2.1,163.86,59.15,226.08,0
2026-04-23 09:00:00,24.19,87.65,91.18,2.1,162.26,58.79,227.5,0
2026-04-23 10:00:00,27.34,87.17,90.49,2.1,164.27,57.87,224.78,0
2026-04-23 11:00:00,26.19,86.32,89.72,2.1,167.64,57.51,223.4,0
2026-04-23 12:00:00,26.39,82.89,92.0,2.1,168.09,56.19,224.08,1
2026-04-23 13:00:00,28.48,84.03,91.38,1.9,168.67,57.97,224.15,0
2026-04-23 14:00:00,28.05,82.57,90.43,1.9,168.68,58.22,222.91,0
2026-04-23 15:00:00,28.09,85.09,92.0,1.9,169.32,57.62,227.31,1
2026-04-23 16:00:00,26.04,84.34,91.24,2.1,170.54,57.41,223.88,0
2026-04-23 17:00:00,25.22,87.95,90.94,2.1,171.09,55.34,220.73,0
2026-04-23 18:00:00,26.11,88.48,90.62,2.1,171.74,56.83,222.59,0
2026-04-23 19:00:00,25.77,85.81,90.03,2.1,172.87,58.19,221.64,0
2026-04-23 20:00:00,25.26,88.73,89.52,2.1,169.35,58.4,220.65,0
2026-04-23 21:00:00,25.61,91.06,89.22,2.1,169.18,58.8,218.67,0
2026-04-23 22:00:00,22.51,90.17,88.76,2.1,169.56,57.75,220.33,0
2026-04-23 23:00:00,24.09,89.8,89.08,2.1,170.13,56.8,221.63,0
2026-04-24 00:00:00,22.08,89.74,88.81,2.1,169.62,55.43,222.59,0
2026-04-24 01:00:00,23.28,94.64,88.88,2.1,169.72,55.48,221.76,0
2026-04-24 02:00:00,21.94,95.21,88.83,2.2,168.24,56.63,220.54,0
2026-04-24 03:00:00,21.51,93.05,88.71,2.2,164.91,56.45,220.86,0
2026-04-24 04:00:00,21.61,95.29,88.52,2.2,166.69,56.93,223.98,0
2026-04-24 05:00:00,21.1,86.81,88.7,2.2,164.58,57.96,228.45,0
2026-04-24 06:00:00,22.74,95.49,92.0,2.1,164.31,56.62,231.56,1
2026-04-24 07:00:00,22.78,91.05,92.0,2.1,162.98,58.44,232.99,0
2026-04-24 08:00:00,24.88,90.28,91.04,2.1,165.92,59.59,235.55,0
2026-04-24 09:00:00,25.66,87.73,90.71,2.1,165.74,60.13,232.57,0
2026-04-24 10:00:00,27.35,90.07,89.7,2.1,165.15,61.02,230.9,0
2026-04-24 11:00:00,26.98,83.5,89.02,2.1,166.49,61.92,232.42,0
2026-04-24 12:00:00,27.56,88.31,92.0,2.1,170.32,62.18,232.25,1
2026-04-24 13:00:00,28.42,85.67,91.26,1.9,170.83,63.46,233.23,0
2026-04-24 14:00:00,26.74,86.27,90.63,2.1,169.92,63.01,235.77,0
2026-04-24 15:00:00,25.88,84.46,92.0,2.1,170.98,63.4,237.79,1
2026-04-24 16:00:00,26.96,82.76,91.12,2.1,167.91,64.55,234.93,0
2026-04-24 17:00:00,25.3,88.3,90.7,2.1,167.87,62.05,234.96,0
2026-04-24 18:00:00,27.96,87.69,90.12,2.1,171.35,62.44,232.66,0
2026-04-24 19:00:00,26.67,90.84,89.7,2.1,171.38,63.08,230.83,0
2026-04-24 20:00:00,26.7,88.31,89.89,2.1,171.32,61.51,226.76,0
2026-04-24 21:00:00,24.48,88.74,89.31,2.1,171.1,61.78,227.51,0
2026-04-24 22:00:00,24.34,93.61,89.0,2.1,170.15,61.07,223.42,0
2026-04-24 23:00:00,23.03,95.61,88.65,2.1,170.51,61.46,224.99,0
2026-04-25 00:00:00,23.67,92.16,88.63,2.1,171.68,61.39,228.88,0
2026-04-25 01:00:00,21.62,91.1,88.44,2.2,170.82,60.55,230.52,0
2026-04-25 02:00:00,20.29,95.0,88.21,2.2,166.1,61.59,230.87,0
2026-04-25 03:00:00,21.52,92.95,87.45,2.2,166.9,61.23,234.91,0
2026-04-25 04:00:00,20.94,94.92,87.51,2.2,170.66,61.5,235.73,0
2026-04-25 05:00:00,23.44,92.76,87.25,2.1,169.76,62.69,233.54,0
2026-04-25 06:00:00,24.16,96.01,92.0,2.1,166.92,61.85,233.93,1
2026-04-25 07:00:00,22.28,89.86,91.57,2.1,168.06,61.86,238.88,0
2026-04-25 08:00:00,25.28,91.02,90.73,2.1,171.08,61.42,235.95,0
2026-04-25 09:00:00,25.91,87.36,90.61,2.1,171.79,61.19,232.46,0
2026-04-25 10:00:00,24.74,86.38,89.51,2.1,174.62,63.16,234.12,0
2026-04-25 11:00:00,26.38,84.92,88.61,2.1,175.66,63.53,233.6,0
2026-04-25 12:00:00,26.68,86.69,92.0,2.1,176.51,63.77,232.34,1
2026-04-25 13:00:00,27.9,86.82,91.6,2.1,175.12,64.19,229.33,0
2026-04-25 14:00:00,26.26,86.12,90.93,2.1,175.22,64.51,224.74,0
2026-04-25 15:00:00,27.0,84.94,92.0,2.1,174.76,62.79,221.61,1
2026-04-25 16:00:00,26.25,85.95,91.56,2.1,174.26,64.83,226.32,0
2026-04-25 17:00:00,26.82,88.23,91.04,2.1,173.43,63.43,226.73,0
2026-04-25 18:00:00,25.83,89.04,90.54,2.1,173.5,64.95,222.24,0
2026-04-25 19:00:00,25.08,81.92,90.47,2.1,170.83,65.41,225.83,0
2026-04-25 20:00:00,24.8,88.14,90.41,2.1,172.05,65.48,229.38,0
2026-04-25 21:00:00,26.06,89.17,90.86,2.1,170.19,65.1,232.73,0
2026-04-25 22:00:00,23.56,92.03,90.6,2.1,169.53,67.35,231.79,0
2026-04-25 23:00:00,22.57,91.25,90.35,2.1,169.95,67.73,231.28,0
2026-04-26 00:00:00,23.43,93.73,89.78,2.1,168.08,67.58,231.81,0
2026-04-26 01:00:00,22.48,90.39,89.56,2.1,164.42,66.93,235.47,0
2026-04-26 02:00:00,21.19,93.79,89.92,2.2,163.75,66.19,234.06,0
2026-04-26 03:00:00,23.94,95.48,90.01,2.1,161.23,66.11,232.22,0
2026-04-26 04:00:00,21.82,90.36,89.65,2.2,162.66,65.15,234.1,0
2026-04-26 05:00:00,21.95,98.86,89.45,2.2,160.68,65.67,237.17,0
2026-04-26 06:00:00,22.84,95.19,92.0,2.1,163.52,64.97,236.93,1
2026-04-26 07:00:00,24.78,91.4,91.5,2.1,163.57,65.79,238.51,0
2026-04-26 08:00:00,22.9,88.14,90.99,2.1,163.73,66.56,238.61,0
2026-04-26 09:00:00,25.37,88.05,90.27,2.1,160.22,66.37,237.8,0
2026-04-26 10:00:00,27.67,87.18,89.37,2.1,160.67,66.76,235.59,0
2026-04-26 11:00:00,26.79,86.8,88.94,2.1,160.7,67.19,232.68,0
2026-04-26 12:00:00,26.15,88.37,92.0,2.1,158.53,65.72,231.26,1
2026-04-26 13:00:00,26.81,83.75,90.95,2.1,158.95,67.16,229.0,0
2026-04-26 14:00:00,27.41,86.13,89.74,2.1,158.48,66.78,230.01,0
2026-04-26 15:00:00,28.14,82.34,92.0,1.9,158.35,67.26,233.3,1
2026-04-26 16:00:00,26.53,84.73,90.94,2.1,158.66,67.76,233.9,0
2026-04-26 17:00:00,27.1,87.08,89.8,2.1,158.06,65.34,231.65,0
2026-04-26 18:00:00,24.85,88.52,89.57,2.1,158.79,64.65,233.96,0
2026-04-26 19:00:00,24.35,86.18,89.33,2.1,158.88,65.33,234.75,0
2026-04-26 20:00:00,24.59,87.77,89.05,2.1,159.97,65.28,236.0,0
2026-04-26 21:00:00,25.58,92.87,88.78,2.1,159.22,65.8,234.65,0
2026-04-26 22:00:00,23.95,93.12,88.24,2.1,157.54,65.77,237.5,0
2026-04-26 23:00:00,23.63,91.86,88.16,2.1,156.56,66.77,240.2,0
2026-04-27 00:00:00,23.18,87.22,87.91,2.1,159.49,66.73,239.48,0
2026-04-27 01:00:00,23.48,98.28,87.48,2.1,161.44,67.87,241.05,0
2026-04-27 02:00:00,21.84,93.18,87.1,2.2,163.76,66.81,243.5,0
2026-04-27 03:00:00,22.71,92.82,86.53,2.1,166.12,66.55,241.91,0
2026-04-27 04:00:00,21.44,92.45,86.21,2.2,165.24,65.88,241.37,0
2026-04-27 05:00:00,23.84,94.16,85.93,2.1,165.76,66.11,241.25,0
2026-04-27 06:00:00,22.07,93.42,92.0,2.1,165.87,65.74,238.19,1
2026-04-27 07:00:00,22.69,93.49,91.81,2.1,167.02,65.42,239.13,0
2026-04-27 08:00:00,24.69,87.93,91.22,2.1,166.42,64.68,241.48,0
2026-04-27 09:00:00,25.22,87.75,90.72,2.1,166.53,64.19,240.8,0
2026-04-27 10:00:00,26.26,91.47,90.43,2.1,166.6,64.11,241.36,0
2026-04-27 11:00:00,26.87,86.32,90.02,2.1,167.49,62.23,244.54,0
2026-04-27 12:00:00,26.27,84.69,92.0,2.1,168.57,60.15,243.05,1
2026-04-27 13:00:00,28.59,82.73,91.15,1.9,168.6,60.26,243.55,0
2026-04-27 14:00:00,27.96,86.01,90.41,2.1,168.68,57.82,241.69,0
2026-04-27 15:00:00,28.16,87.45,92.0,1.9,168.94,57.77,239.87,1
2026-04-27 16:00:00,26.38,87.56,91.62,2.1,171.74,57.56,240.48,0
2026-04-27 17:00:00,26.77,85.69,90.84,2.1,168.36,58.18,240.81,0
2026-04-27 18:00:00,26.16,87.79,90.44,2.1,166.48,57.69,241.91,0
2026-04-27 19:00:00,26.41,91.52,89.95,2.1,167.63,59.23,241.75,0
2026-04-27 20:00:00,25.9,91.1,89.88,2.1,168.01,60.08,242.58,0
2026-04-27 21:00:00,24.58,87.93,89.67,2.1,168.37,58.77,246.36,0
2026-04-27 22:00:00,22.68,84.96,89.05,2.1,169.43,58.62,248.44,0
2026-04-27 23:00:00,24.82,92.05,88.72,2.1,169.64,60.09,248.62,0
2026-04-28 00:00:00,23.41,93.9,89.17,2.1,168.45,59.52,249.2,0
2026-04-28 01:00:00,22.11,90.36,89.03,2.1,169.44,59.55,247.74,0
2026-04-28 02:00:00,22.65,93.2,89.52,2.1,169.3,60.89,246.71,0
2026-04-28 03:00:00,20.95,92.92,88.88,2.2,168.32,60.43,247.35,0
2026-04-28 04:00:00,22.94,93.83,88.91,2.1,169.43,61.49,246.95,0
2026-04-28 05:00:00,21.08,92.14,87.95,2.2,170.43,60.69,248.34,0
2026-04-28 06:00:00,22.53,95.41,92.0,2.1,170.6,58.13,250.84,1
2026-04-28 07:00:00,23.6,91.73,91.99,2.1,173.46,59.35,249.79,0
2026-04-28 08:00:00,25.08,88.03,91.67,2.1,175.51,59.82,244.03,0
2026-04-28 09:00:00,25.24,90.45,90.86,2.1,176.9,60.34,248.66,0
2026-04-28 10:00:00,26.51,84.22,90.59,2.1,181.04,59.41,246.35,0
2026-04-28 11:00:00,26.67,88.66,89.85,2.1,180.14,58.57,246.27,0
2026-04-28 12:00:00,27.12,87.25,92.0,2.1,178.69,59.71,247.53,1
2026-04-28 13:00:00,27.37,87.86,91.28,2.1,179.69,60.0,250.42,0
2026-04-28 14:00:00,27.09,84.55,90.36,2.1,178.65,59.95,254.17,0
2026-04-28 15:00:00,25.73,84.09,92.0,2.1,178.13,60.21,252.3,1
2026-04-28 16:00:00,26.19,85.83,91.44,2.1,175.83,61.63,254.41,0
2026-04-28 17:00:00,26.64,86.07,91.18,2.1,176.49,62.29,253.93,0
2026-04-28 18:00:00,25.8,85.56,90.92,2.1,173.38,61.85,259.84,0
2026-04-28 19:00:00,25.38,86.62,90.42,2.1,172.87,60.59,261.35,0
2026-04-28 20:00:00,24.71,87.93,90.58,2.1,172.53,61.16,259.59,0
2026-04-28 21:00:00,23.74,87.09,90.53,2.1,171.44,60.36,256.38,0
2026-04-28 22:00:00,23.5,92.05,90.01,2.1,168.02,59.34,248.74,0
2026-04-28 23:00:00,23.15,91.28,89.94,2.1,164.72,60.61,249.74,0
2026-04-29 00:00:00,22.96,91.47,89.43,2.1,163.39,61.43,251.53,0
2026-04-29 01:00:00,22.91,90.32,89.71,2.1,164.43,61.8,252.56,0
2026-04-29 02:00:00,22.18,90.67,89.76,2.1,164.97,60.69,245.8,0
2026-04-29 03:00:00,21.33,97.76,89.54,2.2,164.94,62.34,242.12,0
2026-04-29 04:00:00,20.98,92.22,89.72,2.2,163.35,63.26,242.96,0
2026-04-29 05:00:00,24.33,94.68,89.04,2.1,164.03,62.94,247.03,0
2026-04-29 06:00:00,21.8,92.93,92.0,2.2,160.83,62.45,246.29,1
2026-04-29 07:00:00,22.99,85.29,91.72,2.1,156.68,62.51,248.45,0
2026-04-29 08:00:00,24.66,93.91,91.83,2.1,156.58,62.06,245.19,0
2026-04-29 09:00:00,25.44,89.94,90.93,2.1,155.93,64.05,245.2,0
2026-04-29 10:00:00,26.42,85.31,89.84,2.1,158.12,63.64,244.01,0
2026-04-29 11:00:00,26.34,85.77,88.83,2.1,158.68,62.63,246.52,0
2026-04-29 12:00:00,27.33,82.54,92.0,2.1,161.9,64.04,244.6,1
2026-04-29 13:00:00,27.35,88.82,91.24,2.1,161.04,63.47,248.31,0
2026-04-29 14:00:00,26.99,82.9,90.61,2.1,162.08,64.13,246.88,0
2026-04-29 15:00:00,27.27,84.03,92.0,2.1,161.74,64.68,243.61,1
2026-04-29 16:00:00,27.65,84.04,91.37,2.1,164.36,64.54,240.59,0
2026-04-29 17:00:00,26.42,86.43,90.85,2.1,164.01,63.59,238.75,0
2026-04-29 18:00:00,25.99,90.01,90.43,2.1,165.59,63.5,239.49,0
2026-04-29 19:00:00,26.36,91.78,90.09,2.1,163.63,62.4,237.74,0
2026-04-29 20:00:00,25.74,87.86,89.83,2.1,162.94,62.37,235.55,0
2026-04-29 21:00:00,25.7,90.49,89.7,2.1,162.87,63.05,237.75,0
2026-04-29 22:00:00,22.49,90.74,89.76,2.1,165.23,64.57,229.58,0
2026-04-29 23:00:00,24.12,89.24,89.31,2.1,161.26,63.51,228.78,0
2026-04-30 00:00:00,23.44,97.47,88.2,2.1,160.81,63.24,225.76,0
2026-04-30 01:00:00,21.89,95.76,88.21,2.2,160.32,62.73,224.05,0
2026-04-30 02:00:00,22.53,93.64,88.28,2.1,156.77,62.96,225.2,0
2026-04-30 03:00:00,23.0,96.98,88.14,2.1,156.26,61.56,225.18,0
2026-04-30 04:00:00,21.44,96.27,88.02,2.2,153.84,60.74,224.93,0
2026-04-30 05:00:00,22.61,93.51,87.65,2.1,150.09,59.25,228.41,0
2026-04-30 06:00:00,23.41,93.29,92.0,2.1,150.22,58.04,228.7,1
2026-04-30 07:00:00,22.54,94.73,92.0,2.1,150.27,57.56,233.53,0
2026-04-30 08:00:00,24.13,87.88,91.45,2.1,150.42,59.2,235.39,0
2026-04-30 09:00:00,25.39,92.12,91.63,2.1,151.46,59.6,232.95,0
2026-04-30 10:00:00,25.36,86.5,90.59,2.1,150.42,59.73,237.89,0
2026-04-30 11:00:00,25.99,89.18,90.06,2.1,154.23,61.01,238.44,0
2026-04-30 12:00:00,27.04,85.05,92.0,2.1,154.6,61.38,242.95,1
2026-04-30 13:00:00,27.94,85.54,91.67,2.1,157.33,61.83,241.89,0
2026-04-30 14:00:00,27.76,84.82,90.61,2.1,154.61,61.41,242.22,0
2026-04-30 15:00:00,26.39,84.01,92.0,2.1,153.52,60.85,242.94,1
2026-04-30 16:00:00,27.33,85.05,91.22,2.1,155.22,59.71,242.12,0
2026-04-30 17:00:00,25.77,89.29,90.73,2.1,155.2,59.24,244.95,0
2026-04-30 18:00:00,24.71,81.91,89.98,2.1,153.66,59.07,249.28,0
2026-04-30 19:00:00,25.21,85.11,89.6,2.1,150.81,59.47,242.83,0
2026-04-30 20:00:00,25.87,87.14,89.34,2.1,152.69,59.51,244.48,0
2026-04-30 21:00:00,24.95,87.29,89.06,2.1,154.36,59.25,241.77,0
2026-04-30 22:00:00,23.9,93.88,89.3,2.1,155.22,58.52,234.95,0
2026-04-30 23:00:00,23.07,94.17,89.3,2.1,154.72,58.98,236.24,0
2026-05-01 00:00:00,22.65,93.45,89.0,2.1,153.13,58.62,237.48,0
2026-05-01 01:00:00,22.68,91.36,89.43,2.1,153.51,59.04,239.06,0
2026-05-01 02:00:00,21.47,96.16,89.38,2.2,151.6,57.41,239.78,0
2026-05-01 03:00:00,21.88,90.01,88.89,2.2,150.78,57.85,241.73,0
2026-05-01 04:00:00,21.93,98.31,88.76,2.2,153.62,58.65,239.89,0
2026-05-01 05:00:00,21.18,91.83,88.72,2.2,150.75,59.3,240.3,0
2026-05-01 06:00:00,22.04,91.99,92.0,2.1,152.54,59.21,241.78,1
2026-05-01 07:00:00,23.73,90.46,91.48,2.1,155.72,60.12,244.82,0
