Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa,Fase
2026-04-25 06:00:00,26.09,82.78,92.0,2.0,168.69,65.87,228.4,1,1
2026-04-25 07:00:00,26.0,83.07,92.0,2.0,166.02,65.12,226.47,0,1
2026-04-25 08:00:00,25.42,82.26,91.56,2.0,168.3,65.46,230.64,0,1
2026-04-25 09:00:00,25.71,82.93,90.8,2.0,169.88,64.92,226.43,0,1
2026-04-25 10:00:00,27.71,80.3,90.62,2.0,166.86,64.58,224.22,0,1
2026-04-25 11:00:00,28.5,85.0,89.62,2.0,166.08,64.13,228.46,0,1
2026-04-25 12:00:00,29.59,85.0,92.0,2.0,165.0,64.73,230.39,1,1
2026-04-25 13:00:00,28.82,85.0,91.7,2.0,166.34,65.47,229.8,0,1
2026-04-25 14:00:00,29.7,81.69,90.88,2.0,164.08,65.87,233.18,0,1
2026-04-25 15:00:00,30.82,83.39,92.0,2.0,163.94,65.66,234.39,1,1
2026-04-25 16:00:00,29.54,83.81,91.56,2.0,162.74,65.67,235.0,0,1
2026-04-25 17:00:00,28.4,82.59,90.71,2.0,163.69,66.37,235.57,0,1
2026-04-25 18:00:00,27.84,85.0,90.1,2.0,163.35,67.08,236.7,0,1
2026-04-25 19:00:00,27.18,85.0,89.84,2.0,162.45,64.5,237.88,0,1
2026-04-25 20:00:00,28.03,82.35,89.46,2.0,162.17,64.18,243.23,0,1
2026-04-25 21:00:00,25.86,85.0,89.94,2.0,165.95,63.92,242.33,0,1
2026-04-25 22:00:00,25.94,85.0,89.51,2.0,165.16,64.46,241.55,0,1
2026-04-25 23:00:00,25.45,85.0,89.6,2.0,163.28,64.33,238.13,0,1
2026-04-26 00:00:00,24.51,85.0,89.28,2.0,164.4,64.9,237.84,0,1
2026-04-26 01:00:00,23.36,83.0,88.75,2.0,164.16,63.85,242.36,0,1
2026-04-26 02:00:00,24.62,85.0,88.57,2.0,161.65,64.02,244.45,0,1
2026-04-26 03:00:00,24.1,84.22,88.56,2.0,165.8,64.77,242.62,0,1
2026-04-26 04:00:00,24.55,83.7,88.63,2.0,165.13,63.36,242.31,0,1
2026-04-26 05:00:00,23.78,85.0,88.89,2.0,164.45,65.59,238.71,0,1
2026-04-26 06:00:00,25.81,83.7,92.0,2.0,164.76,66.55,236.1,1,1
2026-04-26 07:00:00,24.61,85.0,91.87,2.0,167.88,66.41,236.42,0,1
2026-04-26 08:00:00,27.79,82.01,91.08,2.0,164.74,65.54,235.11,0,1
2026-04-26 09:00:00,25.58,84.36,90.64,2.0,165.25,65.27,232.49,0,1
2026-04-26 10:00:00,28.39,85.0,89.97,2.0,169.0,65.25,233.84,0,1
2026-04-26 11:00:00,29.12,84.7,89.65,2.0,169.07,65.55,233.7,0,1
2026-04-26 12:00:00,28.43,85.0,92.0,2.0,166.68,66.79,229.84,1,1
2026-04-26 13:00:00,29.68,85.0,92.0,2.0,165.5,66.22,224.91,0,1
2026-04-26 14:00:00,30.39,85.0,91.65,2.0,165.85,66.6,223.99,0,1
2026-04-26 15:00:00,27.08,81.17,92.0,2.0,168.22,65.3,220.57,1,1
2026-04-26 16:00:00,29.26,85.0,91.19,2.0,167.48,64.83,216.62,0,1
2026-04-26 17:00:00,26.2,84.24,90.86,2.0,168.87,65.08,220.36,0,1
2026-04-26 18:00:00,27.13,85.0,90.63,2.0,166.13,65.61,220.85,0,1
2026-04-26 19:00:00,28.97,85.0,90.03,2.0,163.48,64.83,220.89,0,1
2026-04-26 20:00:00,26.45,82.26,90.03,2.0,162.68,64.34,221.13,0,1
2026-04-26 21:00:00,25.37,82.68,89.24,2.0,165.36,65.59,218.98,0,1
2026-04-26 22:00:00,25.72,80.67,89.0,2.0,165.47,66.53,220.81,0,1
2026-04-26 23:00:00,27.26,83.74,89.12,2.0,165.97,66.58,221.19,0,1
2026-04-27 00:00:00,23.31,85.0,88.75,2.0,166.43,64.43,219.99,0,1
2026-04-27 01:00:00,23.65,84.72,88.1,2.0,168.37,66.62,219.22,0,1
2026-04-27 02:00:00,25.67,82.04,87.93,2.0,167.14,66.46,216.94,0,1
2026-04-27 03:00:00,25.83,83.93,87.54,2.0,168.29,66.04,216.83,0,1
2026-04-27 04:00:00,24.01,81.73,87.53,2.0,166.66,65.45,217.13,0,1
2026-04-27 05:00:00,23.14,82.52,87.06,2.0,170.17,65.69,216.95,0,1
2026-04-27 06:00:00,26.59,85.0,92.0,2.0,168.52,65.92,217.99,1,1
2026-04-27 07:00:00,26.83,82.37,91.18,2.0,166.79,66.66,218.64,0,1
2026-04-27 08:00:00,26.86,85.0,90.65,2.0,167.71,65.69,220.04,0,1
2026-04-27 09:00:00,26.42,84.73,90.02,2.0,167.74,65.3,223.14,0,1
2026-04-27 10:00:00,27.96,85.0,89.08,2.0,168.22,67.03,225.22,0,1
2026-04-27 11:00:00,28.55,84.21,88.54,2.0,168.5,67.08,228.09,0,1
2026-04-27 12:00:00,29.44,85.0,92.0,2.0,166.4,66.77,226.32,1,1
2026-04-27 13:00:00,30.61,85.0,91.33,2.0,169.25,65.78,225.48,0,1
2026-04-27 14:00:00,30.03,85.0,90.81,2.0,170.69,66.12,227.59,0,1
2026-04-27 15:00:00,28.11,85.0,92.0,2.0,172.9,66.93,229.64,1,1
2026-04-27 16:00:00,30.04,84.35,91.04,2.0,171.64,67.56,228.21,0,1
2026-04-27 17:00:00,28.72,85.0,91.06,2.0,172.12,67.16,230.08,0,1
2026-04-27 18:00:00,28.62,84.11,90.32,2.0,172.19,67.34,227.97,0,1
2026-04-27 19:00:00,28.82,84.87,90.3,2.0,173.93,68.68,229.52,0,1
2026-04-27 20:00:00,25.97,84.29,90.32,2.0,175.67,69.44,229.73,0,1
2026-04-27 21:00:00,26.4,83.9,90.07,2.0,175.59,68.51,226.53,0,1
2026-04-27 22:00:00,25.42,83.41,90.05,2.0,172.43,66.03,225.87,0,1
2026-04-27 23:00:00,23.99,85.0,89.92,2.0,175.34,66.17,231.78,0,1
2026-04-28 00:00:00,25.27,85.0,89.28,2.0,175.92,66.77,232.45,0,1
2026-04-28 01:00:00,26.86,85.0,88.97,2.0,174.39,65.64,238.33,0,1
2026-04-28 02:00:00,22.67,82.23,88.59,2.0,174.75,65.53,234.55,0,1
2026-04-28 03:00:00,24.13,85.0,88.24,2.0,171.64,65.18,236.45,0,1
2026-04-28 04:00:00,24.68,84.3,87.64,2.0,173.27,65.18,230.04,0,1
2026-04-28 05:00:00,24.37,85.0,87.78,2.0,170.29,64.6,230.29,0,1
2026-04-28 06:00:00,24.61,82.98,92.0,2.0,169.68,65.68,232.1,1,1
2026-04-28 07:00:00,24.23,85.0,92.0,2.0,169.94,65.7,234.34,0,1
2026-04-28 08:00:00,26.46,85.0,91.8,2.0,171.61,64.8,232.38,0,1
2026-04-28 09:00:00,26.47,81.62,91.12,2.0,171.54,65.54,235.11,0,1
2026-04-28 10:00:00,26.03,85.0,90.35,2.0,172.42,64.3,233.77,0,1
2026-04-28 11:00:00,29.77,85.0,89.52,2.0,172.07,65.38,233.42,0,1
2026-04-28 12:00:00,30.01,84.42,92.0,2.0,171.73,66.18,232.42,1,1
2026-04-28 13:00:00,29.35,85.0,91.47,2.0,171.61,67.3,229.7,0,1
2026-04-28 14:00:00,29.45,84.38,90.85,2.0,171.01,67.0,233.89,0,1
2026-04-28 15:00:00,30.04,85.0,92.0,2.0,167.73,66.4,234.07,1,1
2026-04-28 16:00:00,29.01,80.3,91.53,2.0,166.24,66.35,236.83,0,1
2026-04-28 17:00:00,29.25,85.0,90.68,2.0,166.63,66.14,239.35,0,1
2026-04-28 18:00:00,27.73,85.0,89.88,2.0,166.12,65.43,236.72,0,1
2026-04-28 19:00:00,28.68,84.24,89.87,2.0,165.79,64.83,239.67,0,1
2026-04-28 20:00:00,27.26,80.55,89.97,2.0,165.18,64.41,240.69,0,1
2026-04-28 21:00:00,26.6,85.0,89.93,2.0,163.62,63.29,237.81,0,1
2026-04-28 22:00:00,24.75,81.75,90.29,2.0,162.79,63.86,238.79,0,1
2026-04-28 23:00:00,25.66,85.0,90.57,2.0,162.32,63.76,236.04,0,1
2026-04-29 00:00:00,24.21,85.0,90.5,2.0,162.44,63.43,240.01,0,1
2026-04-29 01:00:00,24.02,82.91,90.04,2.0,163.25,62.38,241.79,0,1
2026-04-29 02:00:00,23.59,85.0,89.44,2.0,162.99,61.33,241.27,0,1
2026-04-29 03:00:00,23.2,85.0,89.13,2.0,161.22,63.09,244.12,0,1
2026-04-29 04:00:00,26.01,85.0,89.14,2.0,158.86,62.49,239.71,0,1
2026-04-29 05:00:00,25.46,85.0,89.48,2.0,163.78,63.03,237.6,0,1
2026-04-29 06:00:00,26.44,81.86,92.0,2.0,161.79,63.14,236.84,1,1
2026-04-29 07:00:00,24.3,85.0,92.0,2.0,160.99,60.61,242.34,0,1
2026-04-29 08:00:00,26.31,84.32,91.35,2.0,162.08,62.27,239.29,0,1
2026-04-29 09:00:00,25.99,81.83,90.96,2.0,162.84,62.87,234.81,0,1
2026-04-29 10:00:00,27.37,85.0,90.62,2.0,163.87,62.16,231.21,0,1
2026-04-29 11:00:00,27.87,85.0,89.44,2.0,163.12,62.13,233.67,0,1
2026-04-29 12:00:00,30.26,84.72,92.0,2.0,163.62,61.09,232.25,1,1
2026-04-29 13:00:00,28.94,85.0,91.69,2.0,163.79,62.76,231.99,0,1
2026-04-29 14:00:00,30.2,85.0,91.17,2.0,163.27,61.92,234.04,0,1
2026-04-29 15:00:00,29.62,83.97,92.0,2.0,163.78,61.45,233.7,1,1
2026-04-29 16:00:00,30.88,83.43,90.66,2.0,165.73,60.81,234.27,0,1
2026-04-29 17:00:00,27.11,85.0,89.97,2.0,165.66,60.92,235.65,0,1
2026-04-29 18:00:00,29.13,83.13,89.35,2.0,165.61,62.18,234.54,0,1
2026-04-29 19:00:00,28.54,85.0,88.87,2.0,167.51,63.79,234.15,0,1
2026-04-29 20:00:00,26.1,83.66,88.7,2.0,169.14,63.38,234.79,0,1
2026-04-29 21:00:00,27.33,83.9,88.64,2.0,171.82,63.68,236.97,0,1
2026-04-29 22:00:00,26.2,85.0,88.63,2.0,168.39,63.7,234.89,0,1
2026-04-29 23:00:00,25.2,84.11,87.72,2.0,169.88,62.77,227.35,0,1
2026-04-30 00:00:00,24.22,84.08,87.12,2.0,170.77,64.92,229.43,0,1
2026-04-30 01:00:00,23.95,85.0,86.82,2.0,168.94,66.06,232.03,0,1
2026-04-30 02:00:00,26.17,85.0,86.78,2.0,169.24,66.11,232.68,0,1
2026-04-30 03:00:00,24.16,85.0,86.73,2.0,170.96,67.41,233.46,0,1
2026-04-30 04:00:00,24.8,83.56,86.66,2.0,169.23,68.34,232.13,0,1
2026-04-30 05:00:00,23.54,83.87,86.34,2.0,169.86,68.22,233.52,0,1
2026-04-30 06:00:00,24.01,85.0,92.0,2.0,171.23,68.33,235.73,1,1
2026-04-30 07:00:00,26.37,85.0,91.57,2.0,169.06,69.5,235.83,0,1
2026-04-30 08:00:00,25.03,82.74,91.23,2.0,168.64,68.42,242.02,0,1
2026-04-30 09:00:00,26.78,85.0,90.37,2.0,169.03,69.74,237.76,0,1
2026-04-30 10:00:00,28.03,85.0,90.04,2.0,167.44,69.3,238.03,0,1
2026-04-30 11:00:00,28.79,81.05,89.51,2.0,165.76,70.46,234.94,0,1
2026-04-30 12:00:00,28.98,82.76,92.0,2.0,165.49,70.2,237.14,1,1
2026-04-30 13:00:00,29.66,83.69,91.2,2.0,166.91,70.26,233.08,0,1
2026-04-30 14:00:00,29.87,84.64,90.19,2.0,167.99,69.98,229.85,0,1
2026-04-30 15:00:00,29.74,85.0,92.0,2.0,166.32,69.26,228.52,1,1
2026-04-30 16:00:00,27.92,85.0,91.31,2.0,167.44,68.8,229.51,0,1
2026-04-30 17:00:00,28.18,82.98,90.01,2.0,165.84,69.84,228.29,0,1
2026-04-30 18:00:00,29.08,85.0,89.35,2.0,162.91,67.52,227.17,0,1
2026-04-30 19:00:00,28.31,84.09,89.42,2.0,162.33,66.24,227.11,0,1
2026-04-30 20:00:00,25.74,85.0,89.38,2.0,164.46,65.46,226.89,0,1
2026-04-30 21:00:00,26.74,85.0,89.02,2.0,165.66,64.38,231.02,0,1
2026-04-30 22:00:00,24.12,85.0,88.83,2.0,165.63,65.67,232.93,0,1
2026-04-30 23:00:00,25.44,84.9,88.45,2.0,164.86,66.69,232.22,0,1
2026-05-01 00:00:00,26.67,85.0,88.28,2.0,164.16,67.08,237.61,0,1
2026-05-01 01:00:00,23.74,85.0,88.54,2.0,164.39,66.36,238.7,0,1
2026-05-01 02:00:00,23.57,83.43,88.63,2.0,162.49,67.43,236.1,0,1
2026-05-01 03:00:00,24.84,85.0,88.58,2.0,161.97,65.84,236.68,0,1
2026-05-01 04:00:00,22.71,85.0,88.23,2.0,161.7,67.65,237.94,0,1
2026-05-01 05:00:00,23.69,83.16,88.25,2.0,159.4,66.86,236.07,0,1
2026-05-01 06:00:00,25.25,85.0,92.0,2.0,158.11,66.48,233.39,1,1
2026-05-01 07:00:00,24.83,85.0,91.72,2.0,159.13,65.96,233.68,0,1
2026-05-01 08:00:00,26.04,84.84,91.32,2.0,159.38,64.88,232.85,0,1
2026-05-01 09:00:00,27.82,83.77,90.95,2.0,159.05,66.52,236.65,0,1
2026-05-01 10:00:00,28.38,84.47,90.56,2.0,157.65,67.1,238.42,0,1
2026-05-01 11:00:00,28.93,85.0,90.05,2.0,160.78,68.04,236.65,0,1
2026-05-01 12:00:00,28.84,85.0,92.0,2.0,159.44,66.76,237.63,1,1
2026-05-01 13:00:00,29.63,85.0,91.56,2.0,160.11,66.78,240.67,0,1
2026-05-01 14:00:00,29.13,85.0,90.68,2.0,159.43,67.1,236.9,0,1
2026-05-01 15:00:00,29.49,85.0,92.0,2.0,159.72,67.19,234.25,1,1
2026-05-01 16:00:00,28.36,84.13,91.43,2.0,160.75,65.99,234.26,0,1
2026-05-01 17:00:00,28.28,85.0,90.89,2.0,158.46,66.84,234.39,0,1
2026-05-01 18:00:00,27.11,84.22,89.76,2.0,158.71,66.8,234.29,0,1
2026-05-01 19:00:00,27.47,85.0,89.68,2.0,161.1,65.8,233.54,0,1
2026-05-01 20:00:00,26.24,84.64,89.7,2.0,164.43,64.02,232.8,0,1
2026-05-01 21:00:00,25.43,84.79,89.47,2.0,164.22,64.5,233.87,0,1
2026-05-01 22:00:00,26.13,84.1,89.97,2.0,164.32,66.63,236.76,0,1
2026-05-01 23:00:00,25.59,85.0,89.56,2.0,168.33,65.58,235.47,0,1
2026-05-02 00:00:00,25.66,83.35,89.24,2.0,170.24,65.63,241.55,0,1
2026-05-02 01:00:00,24.21,83.35,88.92,2.0,168.92,66.52,246.12,0,1
2026-05-02 02:00:00,24.69,85.0,88.69,2.0,167.65,65.24,248.89,0,1
2026-05-02 03:00:00,24.65,85.0,88.38,2.0,169.27,64.71,249.75,0,1
2026-05-02 04:00:00,24.5,80.3,87.75,2.0,167.28,63.85,254.03,0,1
2026-05-02 05:00:00,23.51,83.75,87.39,2.0,169.14,64.68,252.35,0,1
2026-05-02 06:00:00,24.84,80.99,92.0,2.0,169.58,65.8,249.41,1,1
2026-05-02 07:00:00,25.73,82.86,92.0,2.0,170.33,65.83,247.37,0,1
2026-05-02 08:00:00,26.25,80.3,92.0,2.0,169.65,64.95,244.24,0,1
2026-05-02 09:00:00,25.27,84.58,91.83,2.0,168.33,64.47,244.09,0,1
2026-05-02 10:00:00,28.14,82.34,91.01,2.0,170.83,63.83,244.38,0,1
2026-05-02 11:00:00,30.68,84.96,90.19,2.0,170.15,62.89,244.41,0,1
2026-05-02 12:00:00,28.82,81.23,92.0,2.0,169.21,62.77,243.91,1,1
2026-05-02 13:00:00,28.64,84.98,91.94,2.0,168.89,63.27,243.8,0,1
2026-05-02 14:00:00,29.58,83.89,91.29,2.0,169.09,63.67,247.7,0,1
2026-05-02 15:00:00,29.36,85.0,92.0,2.0,167.07,63.61,248.62,1,1
2026-05-02 16:00:00,29.88,85.0,91.25,2.0,165.97,63.62,250.24,0,1
2026-05-02 17:00:00,27.31,85.0,90.89,2.0,164.82,63.49,249.96,0,1
2026-05-02 18:00:00,28.66,84.13,90.5,2.0,166.35,62.28,245.17,0,1
2026-05-02 19:00:00,28.03,85.0,90.23,2.0,164.7,62.42,240.13,0,1
2026-05-02 20:00:00,26.84,81.47,90.22,2.0,161.55,61.88,245.08,0,1
2026-05-02 21:00:00,26.73,81.82,89.33,2.0,158.15,60.67,243.24,0,1
2026-05-02 22:00:00,26.82,84.75,89.15,2.0,155.77,61.04,241.29,0,1
2026-05-02 23:00:00,26.19,85.0,89.2,2.0,158.59,60.52,241.59,0,1
2026-05-03 00:00:00,23.93,84.52,88.74,2.0,158.88,60.77,242.64,0,1
2026-05-03 01:00:00,25.33,84.58,88.28,2.0,160.03,61.57,243.95,0,1
2026-05-03 02:00:00,24.27,81.82,87.52,2.0,161.19,60.73,247.94,0,1
2026-05-03 03:00:00,24.22,85.0,87.79,2.0,161.44,60.85,251.04,0,1
2026-05-03 04:00:00,24.17,85.0,87.37,2.0,161.45,59.25,248.21,0,1
2026-05-03 05:00:00,24.12,85.0,87.23,2.0,163.47,60.72,249.97,0,1
2026-05-03 06:00:00,25.78,83.59,92.0,2.0,163.8,59.53,248.26,1,1
2026-05-03 07:00:00,25.32,83.4,92.0,2.0,166.36,59.14,247.26,0,1
2026-05-03 08:00:00,25.24,82.07,91.38,2.0,167.43,60.43,243.91,0,1
2026-05-03 09:00:00,26.8,85.0,90.64,2.0,166.22,60.27,239.23,0,1
2026-05-03 10:00:00,28.16,82.47,90.1,2.0,165.27,59.24,238.94,0,1
2026-05-03 11:00:00,29.8,82.23,89.88,2.0,163.95,59.97,236.35,0,1
2026-05-03 12:00:00,29.69,83.87,92.0,2.0,166.19,60.65,238.6,1,1
2026-05-03 13:00:00,28.53,83.72,91.12,2.0,165.41,60.12,237.72,0,1
2026-05-03 14:00:00,31.48,83.62,90.05,2.0,163.96,59.7,238.36,0,1
2026-05-03 15:00:00,29.31,85.0,92.0,2.0,164.57,59.38,241.61,1,1
2026-05-03 16:00:00,29.95,84.99,91.66,2.0,164.42,59.27,237.56,0,1
2026-05-03 17:00:00,28.3,84.2,90.97,2.0,164.97,57.65,235.62,0,1
2026-05-03 18:00:00,28.48,85.0,90.19,2.0,168.37,57.62,236.05,0,1
2026-05-03 19:00:00,28.26,82.69,89.76,2.0,169.88,59.36,236.77,0,1
2026-05-03 20:00:00,28.07,85.0,89.58,2.0,169.73,58.63,239.44,0,1
2026-05-03 21:00:00,27.38,85.0,89.29,2.0,167.01,58.2,241.39,0,1
2026-05-03 22:00:00,26.68,81.62,89.0,2.0,166.03,57.25,241.31,0,1
2026-05-03 23:00:00,25.12,85.0,89.19,2.0,167.27,57.95,241.76,0,1
2026-05-04 00:00:00,24.45,83.03,89.45,2.0,165.07,59.15,242.25,0,1
2026-05-04 01:00:00,24.9,85.0,88.76,2.0,168.92,60.3,238.21,0,1
2026-05-04 02:00:00,25.16,85.0,88.65,2.0,168.79,59.23,237.66,0,1
2026-05-04 03:00:00,23.96,85.0,88.21,2.0,168.73,59.76,238.15,0,1
2026-05-04 04:00:00,25.06,85.0,87.93,2.0,167.38,61.12,239.14,0,1
2026-05-04 05:00:00,25.56,84.2,87.82,2.0,168.18,61.6,236.62,0,1
2026-05-04 06:00:00,23.88,85.0,92.0,2.0,165.96,62.05,233.36,1,1
2026-05-04 07:00:00,24.65,85.0,91.86,2.0,169.82,61.62,232.86,0,1
2026-05-04 08:00:00,26.12,83.56,91.49,2.0,172.0,61.83,237.89,0,1
2026-05-04 09:00:00,27.43,83.13,90.99,2.0,173.49,62.95,235.69,0,1
2026-05-04 10:00:00,27.53,80.3,90.21,2.0,170.65,63.21,238.59,0,1
2026-05-04 11:00:00,29.91,85.0,89.42,2.0,170.79,62.05,242.38,0,1
2026-05-04 12:00:00,29.52,84.62,92.0,2.0,172.74,61.64,242.12,1,1
2026-05-04 13:00:00,29.34,85.0,91.15,2.0,173.5,62.74,240.06,0,1
2026-05-04 14:00:00,27.95,85.0,91.14,2.0,171.35,63.01,241.09,0,1
2026-05-04 15:00:00,27.89,85.0,92.0,2.0,169.93,63.09,241.28,1,1
2026-05-04 16:00:00,29.06,83.28,91.05,2.0,168.92,62.56,238.81,0,1
2026-05-04 17:00:00,26.52,85.0,90.56,2.0,167.68,63.61,236.98,0,1
2026-05-04 18:00:00,28.91,83.69,89.93,2.0,170.32,65.06,238.01,0,1
2026-05-04 19:00:00,27.36,85.0,89.66,2.0,166.65,66.1,240.2,0,1
2026-05-04 20:00:00,29.89,81.68,89.87,2.0,167.76,67.28,239.13,0,1
2026-05-04 21:00:00,28.51,85.0,89.81,2.0,165.33,66.8,238.75,0,1
2026-05-04 22:00:00,25.73,80.56,89.45,2.0,163.58,66.2,240.23,0,1
2026-05-04 23:00:00,25.3,84.36,89.11,2.0,160.02,65.94,239.54,0,1
2026-05-05 00:00:00,25.86,85.0,88.75,2.0,159.23,65.85,238.57,0,1
2026-05-05 01:00:00,26.13,83.83,88.8,2.0,162.18,67.02,236.5,0,1
2026-05-05 02:00:00,22.85,82.68,88.51,2.0,162.77,67.92,234.49,0,1
2026-05-05 03:00:00,22.55,85.0,87.77,2.0,160.71,68.23,241.19,0,1
2026-05-05 04:00:00,23.54,84.77,87.55,2.0,162.71,66.76,240.39,0,1
2026-05-05 05:00:00,24.78,83.92,86.88,2.0,165.02,65.09,243.53,0,1
2026-05-05 06:00:00,25.16,85.0,92.0,2.0,165.2,65.22,247.32,1,1
2026-05-05 07:00:00,26.36,85.0,91.5,2.0,168.86,65.91,246.24,0,1
2026-05-05 08:00:00,25.17,85.0,90.88,2.0,170.18,65.72,246.6,0,1
2026-05-05 09:00:00,25.07,85.0,90.39,2.0,171.2,67.34,246.28,0,1
2026-05-05 10:00:00,28.77,85.0,89.71,2.0,169.51,66.2,241.68,0,1
2026-05-05 11:00:00,27.95,85.0,89.03,2.0,170.46,64.99,237.47,0,1
2026-05-05 12:00:00,27.33,80.3,92.0,2.0,170.63,64.3,237.47,1,1
2026-05-05 13:00:00,29.43,83.31,91.86,2.0,171.34,63.6,236.28,0,1
2026-05-05 14:00:00,29.96,83.74,91.49,2.0,169.85,64.02,240.95,0,1
2026-05-05 15:00:00,28.97,80.68,92.0,2.0,169.89,63.58,240.06,1,1
2026-05-05 16:00:00,28.39,82.27,91.09,2.0,168.22,62.14,244.68,0,1
2026-05-05 17:00:00,28.3,80.48,90.6,2.0,164.23,62.94,243.01,0,1
2026-05-05 18:00:00,27.67,84.77,90.06,2.0,166.06,61.33,247.39,0,1
2026-05-05 19:00:00,26.29,85.0,89.95,2.0,163.31,60.39,248.03,0,1
2026-05-05 20:00:00,26.33,85.0,90.15,2.0,163.57,58.97,248.79,0,1
2026-05-05 21:00:00,26.9,85.0,89.88,2.0,164.23,59.25,246.82,0,1
2026-05-05 22:00:00,26.19,82.81,89.54,2.0,164.85,59.5,247.67,0,1
2026-05-05 23:00:00,25.55,80.7,89.5,2.0,164.34,61.3,251.27,0,1
2026-05-06 00:00:00,24.06,81.1,88.76,2.0,164.86,62.14,250.1,0,1
2026-05-06 01:00:00,24.43,82.19,88.48,2.0,165.71,63.44,248.49,0,1
2026-05-06 02:00:00,22.37,83.04,88.24,2.0,167.01,63.65,247.2,0,1
2026-05-06 03:00:00,24.32,84.65,87.76,2.0,170.05,62.72,250.64,0,1
2026-05-06 04:00:00,25.39,82.77,87.87,2.0,170.27,62.82,252.0,0,1
2026-05-06 05:00:00,22.93,85.0,87.35,2.0,170.17,63.33,254.77,0,1
2026-05-06 06:00:00,24.18,84.47,92.0,2.0,168.33,63.92,254.56,1,1
2026-05-06 07:00:00,25.7,84.97,91.88,2.0,168.98,63.44,253.68,0,1
2026-05-06 08:00:00,27.38,85.0,91.7,2.0,170.03,63.83,253.81,0,1
2026-05-06 09:00:00,26.75,82.29,91.12,2.0,169.48,62.94,255.54,0,1
2026-05-06 10:00:00,27.38,85.0,90.81,2.0,170.28,61.97,253.9,0,1
2026-05-06 11:00:00,26.92,84.79,90.44,2.0,169.54,60.97,256.37,0,1
2026-05-06 12:00:00,29.24,84.07,92.0,2.0,170.57,61.02,256.22,1,1
2026-05-06 13:00:00,31.14,85.0,91.06,2.0,171.99,59.99,249.14,0,1
2026-05-06 14:00:00,29.49,85.0,90.03,2.0,173.33,59.67,250.65,0,1
2026-05-06 15:00:00,29.06,82.73,92.0,2.0,173.2,60.55,246.68,1,1
2026-05-06 16:00:00,29.09,84.42,91.24,2.0,171.0,59.67,248.25,0,1
2026-05-06 17:00:00,28.43,85.0,90.92,2.0,169.66,59.29,249.84,0,1
2026-05-06 18:00:00,27.27,84.25,90.56,2.0,170.55,59.43,249.92,0,1
2026-05-06 19:00:00,28.24,85.0,90.29,2.0,174.73,59.73,250.53,0,1
2026-05-06 20:00:00,27.17,85.0,89.73,2.0,173.73,59.35,252.5,0,1
2026-05-06 21:00:00,26.44,85.0,89.68,2.0,174.2,60.14,250.39,0,1
2026-05-06 22:00:00,25.02,81.56,89.16,2.0,172.83,60.72,251.6,0,1
2026-05-06 23:00:00,26.57,84.68,88.72,2.0,170.77,61.79,253.68,0,1
2026-05-07 00:00:00,25.56,82.97,88.22,2.0,169.32,61.72,257.15,0,1
2026-05-07 01:00:00,24.1,85.0,87.98,2.0,165.4,61.27,253.28,0,1
2026-05-07 02:00:00,25.23,81.43,88.12,2.0,167.82,60.68,253.38,0,1
2026-05-07 03:00:00,23.71,85.0,87.91,2.0,163.69,60.99,250.06,0,1
2026-05-07 04:00:00,23.4,83.61,87.58,2.0,163.27,60.68,246.8,0,1
2026-05-07 05:00:00,23.57,83.38,86.91,2.0,161.22,60.21,247.11,0,1
2026-05-07 06:00:00,23.11,81.79,92.0,2.0,159.78,59.86,246.69,1,1
2026-05-07 07:00:00,25.82,83.93,91.56,2.0,162.46,59.31,248.97,0,1
2026-05-07 08:00:00,24.6,85.0,91.02,2.0,162.93,59.57,247.41,0,1
2026-05-07 09:00:00,26.05,84.83,90.34,2.0,161.27,58.37,246.45,0,1
2026-05-07 10:00:00,26.13,85.0,90.02,2.0,160.36,58.75,246.41,0,1
2026-05-07 11:00:00,28.61,85.0,89.38,2.0,159.17,59.46,243.68,0,1
2026-05-07 12:00:00,29.01,85.0,92.0,2.0,159.32,59.01,241.44,1,1
2026-05-07 13:00:00,29.01,83.57,91.55,2.0,159.86,60.83,243.91,0,1
2026-05-07 14:00:00,28.3,85.0,91.59,2.0,163.48,60.88,242.09,0,1
2026-05-07 15:00:00,28.02,83.61,92.0,2.0,160.09,59.51,244.69,1,1
2026-05-07 16:00:00,29.22,83.71,91.38,2.0,160.22,59.33,245.73,0,1
2026-05-07 17:00:00,27.94,81.49,90.79,2.0,159.85,59.47,241.32,0,1
2026-05-07 18:00:00,28.28,85.0,90.04,2.0,161.76,59.95,242.33,0,1
2026-05-07 19:00:00,26.71,84.02,89.54,2.0,162.52,59.78,243.27,0,1
2026-05-07 20:00:00,27.13,85.0,89.16,2.0,163.69,58.93,243.91,0,1
2026-05-07 21:00:00,27.6,82.63,88.72,2.0,164.36,58.04,243.11,0,1
2026-05-07 22:00:00,26.42,85.0,88.7,2.0,162.71,57.57,240.36,0,1
2026-05-07 23:00:00,25.03,83.27,88.18,2.0,164.98,57.2,243.46,0,1
2026-05-08 00:00:00,25.19,84.66,88.37,2.0,166.42,56.33,242.78,0,1
2026-05-08 01:00:00,24.38,85.0,88.39,2.0,168.01,55.84,240.18,0,1
2026-05-08 02:00:00,24.33,85.0,88.19,2.0,170.16,56.61,241.07,0,1
